order_id,order_date,customer_id,order_value,payment_type,warehouse,order_status
ORD3073,2024-03-26,3334,219.9,Credit Card,Delhi,Delivered
ORD3074,2024-04-13,3767,272.59,UPI,Delhi,Delivered
ORD3075,2024-03-28,2137,240.72,COD,Mumbai,Delivered
ORD3076,2024-04-04,3527,179.31,Credit Card,Mumbai,Delivered
ORD3077,2024-02-12,5117,204.68,Wallet,Delhi,Delayed
ORD3078,2024-02-25,4420,297.16,Wallet,Bangalore,Delivered
ORD3079,2024-05-09,5778,36.29,UPI,Bangalore,Delayed
ORD3080,2024-06-14,4906,203.5,Wallet,Bangalore,Cancelled
ORD3081,2024-01-12,4637,92.19,Wallet,Bangalore,Delivered
ORD3082,2024-03-02,3953,195.63,UPI,Mumbai,Delivered
ORD3083,2024-02-23,3367,186.21,COD,Hyderabad,Delivered
ORD3084,2024-03-23,5221,54.5,Credit Card,Hyderabad,Delivered
ORD3085,2024-06-12,1276,69.96,UPI,Delhi,Delivered
ORD3086,2024-05-30,2999,190.27,Wallet,Bangalore,Delayed
ORD3087,2024-02-21,2227,47.19,Credit Card,Mumbai,Delivered
ORD3088,2024-05-28,4752,86.9,Credit Card,Mumbai,Delayed
ORD3089,2024-04-11,4735,252.22,Credit Card,Mumbai,Delayed
ORD3090,2024-04-01,1695,104.86,UPI,Delhi,Delayed
ORD3091,2024-04-14,2309,151.54,Credit Card,Mumbai,Delivered
ORD3092,2024-01-14,5152,282.93,COD,Delhi,Delayed
ORD3093,2024-01-09,4234,75.87,Wallet,Delhi,Delivered
ORD3094,2024-05-27,5114,122.99,UPI,Delhi,Delivered
ORD3095,2024-04-29,3311,185.87,UPI,Delhi,Cancelled
ORD3096,2024-01-14,3841,229.05,Credit Card,Mumbai,Cancelled
ORD3097,2024-04-23,5208,271.48,Wallet,Mumbai,Delivered
ORD3098,2024-06-17,4559,275.49,Credit Card,Hyderabad,Delayed
ORD3099,2024-06-22,4398,235.23,Credit Card,Mumbai,Delivered
ORD3100,2024-02-02,1541,76.22,UPI,Bangalore,Delivered
ORD3101,2024-06-27,3694,17.19,COD,Bangalore,Delivered
ORD3102,2024-04-12,5674,121.29,Wallet,Delhi,Delivered
ORD3103,2024-05-18,2088,51.05,Wallet,Delhi,Delivered
ORD3104,2024-02-25,4363,216.01,Wallet,Delhi,Delivered
ORD3105,2024-01-02,1024,201.73,Wallet,Hyderabad,Delivered
ORD3106,2024-04-25,2572,22.75,COD,Delhi,Delivered
ORD3107,2024-03-05,3958,252.61,UPI,Hyderabad,Delivered
ORD3108,2024-03-18,5236,82.14,COD,Delhi,Delivered
ORD3109,2024-02-13,2767,135.35,Credit Card,Bangalore,Delivered
ORD3110,2024-03-13,5743,203.7,UPI,Delhi,Delivered
ORD3111,2024-04-20,3235,134.53,COD,Mumbai,Delivered
ORD3112,2024-01-19,1200,137.97,Wallet,Delhi,Delivered
ORD3113,2024-02-14,4198,29.03,Wallet,Mumbai,Delivered
ORD3114,2024-01-26,1256,126.42,UPI,Mumbai,Delivered
ORD3115,2024-05-20,4747,231.81,COD,Mumbai,Delayed
ORD3116,2024-04-07,5642,275.4,UPI,Mumbai,Delivered
ORD3117,2024-04-10,3241,129.91,Wallet,Hyderabad,Delivered
ORD3118,2024-05-28,4175,132.84,COD,Hyderabad,Delivered
ORD3119,2024-02-29,4606,213.76,Wallet,Delhi,Delivered
ORD3120,2024-06-02,4336,283.4,UPI,Delhi,Delivered
ORD3121,2024-05-24,5897,87.45,UPI,Hyderabad,Delayed
ORD3122,2024-01-27,1413,137.64,UPI,Delhi,Delivered
ORD3123,2024-01-19,3014,240.83,UPI,Delhi,Delivered
ORD3124,2024-05-27,2381,186.81,UPI,Hyderabad,Delivered
ORD3125,2024-01-31,2098,42.07,Credit Card,Hyderabad,Delivered
ORD3126,2024-05-10,4426,192.04,UPI,Delhi,Delayed
ORD3127,2024-06-05,4655,64.16,UPI,Hyderabad,Delivered
ORD3128,2024-04-11,1909,157.96,Wallet,Bangalore,Delivered
ORD3129,2024-06-11,1187,163.44,UPI,Mumbai,Delivered
ORD3130,2024-05-06,5044,264.1,COD,Mumbai,Delivered
ORD3131,2024-03-10,4756,144.12,UPI,Bangalore,Delivered
ORD3132,2024-02-19,3015,91.04,Credit Card,Bangalore,Delivered
ORD3133,2024-04-13,3092,76.98,UPI,Delhi,Delivered
ORD3134,2024-02-02,4644,263.53,Wallet,Delhi,Delivered
ORD3135,2024-03-23,3130,59.59,COD,Mumbai,Delivered
ORD3136,2024-04-25,1357,133.5,COD,Delhi,Cancelled
ORD3137,2024-04-26,3422,64.28,UPI,Mumbai,Delivered
ORD3138,2024-06-25,5257,234.26,UPI,Delhi,Delivered
ORD3139,2024-02-16,5545,147.57,UPI,Delhi,Delivered
ORD3140,2024-01-15,2497,111.83,UPI,Mumbai,Delivered
ORD3141,2024-02-16,3158,114.72,Wallet,Bangalore,Delivered
ORD3142,2024-03-10,3555,257.14,Wallet,Bangalore,Delivered
ORD3143,2024-02-03,3342,170.59,COD,Delhi,Delivered
ORD3144,2024-06-21,3951,218.18,UPI,Bangalore,Delivered
ORD3145,2024-03-03,2238,270.14,Wallet,Delhi,Delivered
ORD3146,2024-05-17,1973,271.51,Wallet,Hyderabad,Delivered
ORD3147,2024-01-18,5727,105.27,COD,Hyderabad,Delivered
ORD3148,2024-03-31,4965,286.21,COD,Hyderabad,Delivered
ORD3149,2024-05-18,2050,17.21,Credit Card,Bangalore,Delayed
ORD3150,2024-04-03,4701,119.28,Wallet,Bangalore,Delivered
ORD3151,2024-05-19,3780,269.78,COD,Mumbai,Delivered
ORD3152,2024-03-02,2588,89.64,Wallet,Bangalore,Delivered
ORD3153,2024-02-11,4878,89.19,Wallet,Delhi,Delivered
ORD3154,2024-03-07,3368,97.76,UPI,Mumbai,Delivered
ORD3155,2024-02-08,1436,187.57,UPI,Bangalore,Delivered
ORD3156,2024-01-31,3828,137.12,UPI,Mumbai,Delivered
ORD3157,2024-03-18,2556,220.75,UPI,Bangalore,Delivered
ORD3158,2024-03-16,4858,269.52,Wallet,Delhi,Cancelled
ORD3159,2024-02-10,2304,205.52,Credit Card,Hyderabad,Delivered
ORD3160,2024-01-17,3384,69.3,Credit Card,Hyderabad,Delivered
ORD3161,2024-05-09,1182,280.48,Credit Card,Delhi,Delivered
ORD3162,2024-05-04,2589,86.7,Wallet,Mumbai,Delivered
ORD3163,2024-02-02,2587,53.47,Credit Card,Hyderabad,Delivered
ORD3164,2024-06-13,1659,36.09,Wallet,Bangalore,Delivered
ORD3165,2024-01-18,1159,173.38,COD,Bangalore,Delivered
ORD3166,2024-01-14,4953,42.99,Credit Card,Mumbai,Delivered
ORD3167,2024-04-13,2011,50.25,Wallet,Mumbai,Delayed
ORD3168,2024-01-14,1052,97.01,COD,Delhi,Cancelled
ORD3169,2024-03-30,3307,91.68,UPI,Hyderabad,Delivered
ORD3170,2024-04-28,2228,185.23,COD,Mumbai,Delayed
ORD3171,2024-06-02,2035,246.86,COD,Hyderabad,Delayed
ORD3172,2024-05-01,4702,230.79,Credit Card,Hyderabad,Cancelled
ORD3173,2024-04-11,5045,86.12,UPI,Bangalore,Delivered
ORD3174,2024-02-08,5945,81.14,UPI,Mumbai,Delayed
ORD3175,2024-06-20,5449,290.08,Credit Card,Delhi,Delivered
ORD3176,2024-05-29,2264,12.39,COD,Mumbai,Delivered
ORD3177,2024-04-16,2884,265.12,Wallet,Hyderabad,Delivered
ORD3178,2024-05-18,2809,67.92,Credit Card,Bangalore,Delivered
ORD3179,2024-02-10,4167,284.71,COD,Mumbai,Delivered
ORD3180,2024-02-29,4797,109.27,Wallet,Mumbai,Delayed
ORD3181,2024-03-23,3341,137.7,Credit Card,Mumbai,Delivered
ORD3182,2024-01-27,4414,215.06,Credit Card,Delhi,Delivered
ORD3183,2024-04-25,1817,180.42,UPI,Delhi,Delivered
ORD3184,2024-06-02,3437,102.2,UPI,Delhi,Delayed
ORD3185,2024-04-07,1888,170.61,UPI,Delhi,Cancelled
ORD3186,2024-04-09,1667,221.9,Wallet,Bangalore,Delivered
ORD3187,2024-01-05,5728,22.28,Credit Card,Bangalore,Delivered
ORD3188,2024-05-08,3624,13.25,UPI,Delhi,Delivered
ORD3189,2024-04-10,5232,142.84,UPI,Hyderabad,Delivered
ORD3190,2024-03-08,5523,48.23,Credit Card,Delhi,Delivered
ORD3191,2024-06-22,1818,202.66,Wallet,Delhi,Delivered
ORD3192,2024-04-10,3188,72.08,UPI,Hyderabad,Delivered
ORD3193,2024-02-06,2106,135.53,COD,Mumbai,Delivered
ORD3194,2024-01-05,3224,67.32,Wallet,Hyderabad,Delayed
ORD3195,2024-01-15,1197,169.06,UPI,Hyderabad,Delivered
ORD3196,2024-01-20,3671,43.66,COD,Bangalore,Delayed
ORD3197,2024-03-27,4492,16.7,UPI,Mumbai,Delivered
ORD3198,2024-03-07,3448,24.83,Wallet,Hyderabad,Delivered
ORD3199,2024-02-23,1470,286.73,Credit Card,Delhi,Delivered
ORD3200,2024-05-06,2948,51.26,Credit Card,Hyderabad,Delivered
ORD3201,2024-02-23,4899,215.46,Wallet,Bangalore,Delivered
ORD3202,2024-05-09,3010,29.7,UPI,Hyderabad,Delivered
ORD3203,2024-04-08,4800,41.37,Wallet,Delhi,Delayed
ORD3204,2024-02-23,5118,157.57,COD,Mumbai,Delayed
ORD3205,2024-01-15,4796,144.81,UPI,Bangalore,Delivered
ORD3206,2024-01-09,4988,285.96,Wallet,Mumbai,Delivered
ORD3207,2024-03-31,1234,284.0,Credit Card,Bangalore,Delayed
ORD3208,2024-05-19,1928,236.09,Wallet,Delhi,Delivered
ORD3209,2024-06-05,4607,184.61,UPI,Bangalore,Delivered
ORD3210,2024-02-29,1522,141.94,Wallet,Mumbai,Delivered
ORD3211,2024-06-29,4523,113.29,Credit Card,Mumbai,Delivered
ORD3212,2024-01-15,5526,284.66,COD,Hyderabad,Delivered
ORD3213,2024-02-17,5888,184.84,Wallet,Mumbai,Delivered
ORD3214,2024-06-17,2629,177.93,Wallet,Hyderabad,Delivered
ORD3215,2024-01-09,5628,77.25,COD,Mumbai,Delivered
ORD3216,2024-01-09,2316,23.54,Wallet,Hyderabad,Delivered
ORD3217,2024-06-23,3857,284.1,Credit Card,Delhi,Delayed
ORD3218,2024-04-03,2124,100.98,COD,Hyderabad,Delivered
ORD3219,2024-04-08,3587,138.35,Credit Card,Mumbai,Delivered
ORD3220,2024-02-28,2023,43.25,Credit Card,Delhi,Delivered
ORD3221,2024-02-10,2378,252.71,Credit Card,Bangalore,Delivered
ORD3222,2024-02-01,4374,18.01,UPI,Mumbai,Delivered
ORD3223,2024-04-14,2519,251.86,COD,Hyderabad,Delivered
ORD3224,2024-05-13,1226,50.68,UPI,Bangalore,Delayed
ORD3225,2024-02-28,5968,267.1,UPI,Hyderabad,Delivered
ORD3226,2024-04-30,1891,221.63,Wallet,Bangalore,Delivered
ORD3227,2024-06-25,5072,57.75,COD,Delhi,Delayed
ORD3228,2024-03-20,3257,174.09,Wallet,Mumbai,Delivered
ORD3229,2024-05-16,3788,100.67,UPI,Delhi,Delivered
ORD3230,2024-01-19,1396,61.69,Wallet,Mumbai,Delivered
ORD3231,2024-06-24,3078,259.16,Credit Card,Bangalore,Delayed
ORD3232,2024-01-07,5744,127.02,UPI,Delhi,Delivered
ORD3233,2024-06-08,5424,125.58,Credit Card,Mumbai,Delayed
ORD3234,2024-02-28,4237,59.27,COD,Bangalore,Delivered
ORD3235,2024-04-28,4893,121.09,Wallet,Delhi,Delivered
ORD3236,2024-02-06,3005,262.77,UPI,Delhi,Delivered
ORD3237,2024-01-05,3016,115.31,COD,Delhi,Delivered
ORD3238,2024-01-09,4171,285.97,Credit Card,Delhi,Delivered
ORD3239,2024-03-18,3668,284.43,Wallet,Hyderabad,Delivered
ORD3240,2024-03-31,2878,52.02,Wallet,Bangalore,Delivered
ORD3241,2024-04-27,2196,61.42,UPI,Hyderabad,Delivered
ORD3242,2024-05-24,2772,260.18,Wallet,Bangalore,Delivered
ORD3243,2024-01-30,1161,123.9,Wallet,Bangalore,Delivered
ORD3244,2024-04-15,4976,11.27,Credit Card,Bangalore,Cancelled
ORD3245,2024-04-23,2751,89.42,Credit Card,Mumbai,Delivered
ORD3246,2024-01-03,1775,183.31,Credit Card,Bangalore,Delivered
ORD3247,2024-06-17,1939,241.79,COD,Delhi,Delivered
ORD3248,2024-01-17,4220,48.68,COD,Hyderabad,Delayed
ORD3249,2024-04-16,1539,42.06,Wallet,Delhi,Delivered
ORD3250,2024-04-20,5917,277.41,COD,Delhi,Delivered
ORD3251,2024-04-09,2461,227.83,UPI,Hyderabad,Delivered
ORD3252,2024-01-06,1355,181.04,Credit Card,Delhi,Delivered
ORD3253,2024-04-25,4604,233.06,COD,Mumbai,Delayed
ORD3254,2024-06-14,4323,134.37,Wallet,Delhi,Delivered
ORD3255,2024-04-12,1234,229.95,Credit Card,Delhi,Delivered
ORD3256,2024-03-29,2548,117.82,COD,Hyderabad,Delayed
ORD3257,2024-02-04,3096,80.79,Credit Card,Delhi,Delivered
ORD3258,2024-02-08,5213,221.41,COD,Hyderabad,Cancelled
ORD3259,2024-05-04,3101,131.7,Wallet,Bangalore,Cancelled
ORD3260,2024-04-01,2673,294.6,COD,Bangalore,Delivered
ORD3261,2024-01-27,3100,111.35,COD,Mumbai,Delivered
ORD3262,2024-03-31,4657,277.3,COD,Hyderabad,Delivered
ORD3263,2024-01-04,5653,280.56,Credit Card,Hyderabad,Delivered
ORD3264,2024-05-06,4596,80.14,COD,Hyderabad,Delayed
ORD3265,2024-05-16,4748,241.48,COD,Mumbai,Delivered
ORD3266,2024-01-08,4173,135.59,COD,Mumbai,Delivered
ORD3267,2024-06-19,2815,276.08,Credit Card,Delhi,Delivered
ORD3268,2024-03-17,4841,140.54,Wallet,Hyderabad,Delivered
ORD3269,2024-06-12,3005,225.85,Wallet,Mumbai,Delayed
ORD3270,2024-03-27,5493,145.42,Wallet,Bangalore,Delivered
ORD3271,2024-04-23,1674,76.06,COD,Bangalore,Delivered
ORD3272,2024-02-10,1386,67.81,Credit Card,Hyderabad,Delivered
ORD3273,2024-05-15,3158,133.38,Wallet,Bangalore,Delayed
ORD3274,2024-01-27,3661,229.09,Wallet,Delhi,Delayed
ORD3275,2024-03-04,3064,185.47,Wallet,Delhi,Delayed
ORD3276,2024-01-27,4851,209.7,UPI,Hyderabad,Delivered
ORD3277,2024-04-01,4253,91.87,Credit Card,Mumbai,Delivered
ORD3278,2024-03-22,5979,149.62,UPI,Mumbai,Cancelled
ORD3279,2024-05-14,5636,22.87,COD,Mumbai,Cancelled
ORD3280,2024-04-22,5266,247.08,Wallet,Mumbai,Delivered
ORD3281,2024-05-29,1739,297.07,COD,Hyderabad,Delivered
ORD3282,2024-02-06,2401,127.99,Credit Card,Delhi,Cancelled
ORD3283,2024-05-14,4259,13.18,COD,Hyderabad,Delivered
ORD3284,2024-04-12,3277,59.24,COD,Hyderabad,Delivered
ORD3285,2024-04-18,4904,199.23,Wallet,Bangalore,Delivered
ORD3286,2024-01-31,4923,187.5,Credit Card,Delhi,Cancelled
ORD3287,2024-04-12,5214,238.48,COD,Mumbai,Delivered
ORD3288,2024-06-08,4227,83.63,UPI,Delhi,Delayed
ORD3289,2024-05-21,3831,231.45,Wallet,Bangalore,Delivered
ORD3290,2024-06-02,4758,209.52,UPI,Hyderabad,Delivered
ORD3291,2024-04-02,3512,103.62,Wallet,Delhi,Delivered
ORD3292,2024-04-20,3151,168.19,COD,Bangalore,Cancelled
ORD3293,2024-05-01,4675,52.71,Wallet,Hyderabad,Delivered
ORD3294,2024-04-02,3745,141.24,COD,Mumbai,Delivered
ORD3295,2024-03-20,4866,265.55,UPI,Delhi,Cancelled
ORD3296,2024-01-21,4764,132.15,COD,Mumbai,Delivered
ORD3297,2024-04-14,3222,253.47,Wallet,Mumbai,Delayed
ORD3298,2024-02-12,3792,181.17,Wallet,Bangalore,Delivered
ORD3299,2024-05-11,2697,65.64,Wallet,Bangalore,Delivered
ORD3300,2024-05-16,4462,178.52,UPI,Hyderabad,Delivered
ORD3301,2024-02-01,5063,156.74,Credit Card,Mumbai,Cancelled
ORD3302,2024-02-28,2524,125.61,UPI,Bangalore,Delivered
ORD3303,2024-05-31,5760,44.69,COD,Bangalore,Delayed
ORD3304,2024-06-09,1032,130.85,COD,Mumbai,Delivered
ORD3305,2024-02-05,5025,31.1,UPI,Hyderabad,Delivered
ORD3306,2024-01-15,3566,38.64,UPI,Mumbai,Delivered
ORD3307,2024-02-24,3803,130.62,COD,Hyderabad,Delayed
ORD3308,2024-01-10,4896,98.56,COD,Hyderabad,Delivered
ORD3309,2024-01-22,4709,278.41,COD,Bangalore,Delivered
ORD3310,2024-01-23,1719,118.95,Credit Card,Mumbai,Delayed
ORD3311,2024-02-24,5579,229.78,Credit Card,Mumbai,Delivered
ORD3312,2024-02-18,1972,163.77,UPI,Bangalore,Delivered
ORD3313,2024-03-19,4718,214.18,UPI,Delhi,Delivered
ORD3314,2024-02-12,5402,85.43,Credit Card,Delhi,Delivered
ORD3315,2024-06-14,5552,283.15,Wallet,Mumbai,Delivered
ORD3316,2024-02-08,3207,163.73,Credit Card,Bangalore,Delayed
ORD3317,2024-04-21,5426,251.08,UPI,Hyderabad,Delivered
ORD3318,2024-05-15,5320,115.86,Credit Card,Hyderabad,Delivered
ORD3319,2024-02-12,4030,39.06,Wallet,Mumbai,Delayed
ORD3320,2024-06-28,4575,205.38,UPI,Bangalore,Delivered
ORD3321,2024-02-20,4116,12.25,COD,Mumbai,Delayed
ORD3322,2024-03-04,4285,147.83,UPI,Mumbai,Delivered
ORD3323,2024-06-20,1643,65.91,Credit Card,Bangalore,Delivered
ORD3324,2024-03-02,5711,191.94,Credit Card,Mumbai,Delivered
ORD3325,2024-02-28,1194,294.03,Wallet,Hyderabad,Delivered
ORD3326,2024-01-09,4996,144.68,Credit Card,Delhi,Delivered
ORD3327,2024-02-03,1488,247.07,Wallet,Hyderabad,Delivered
ORD3328,2024-06-23,3204,157.26,UPI,Delhi,Delivered
ORD3329,2024-03-23,3657,153.79,Credit Card,Bangalore,Delivered
ORD3330,2024-01-26,4276,279.82,UPI,Mumbai,Delivered
ORD3331,2024-02-13,2102,268.09,COD,Delhi,Delivered
ORD3332,2024-05-02,2241,237.88,COD,Bangalore,Delivered
ORD3333,2024-02-23,1515,95.91,Wallet,Bangalore,Delivered
ORD3334,2024-06-25,1392,168.05,Credit Card,Bangalore,Delivered
ORD3335,2024-03-22,1630,74.93,UPI,Hyderabad,Delivered
ORD3336,2024-02-25,4716,138.74,UPI,Hyderabad,Delivered
ORD3337,2024-02-03,2847,150.42,Credit Card,Delhi,Delivered
ORD3338,2024-02-21,3655,251.18,UPI,Delhi,Delivered
ORD3339,2024-04-10,1979,269.85,Credit Card,Hyderabad,Delivered
ORD3340,2024-03-24,5529,130.24,Credit Card,Delhi,Delayed
ORD3341,2024-06-09,4402,15.13,COD,Delhi,Delivered
ORD3342,2024-04-29,4871,259.91,Credit Card,Mumbai,Delivered
ORD3343,2024-05-06,1277,60.54,UPI,Delhi,Delivered
ORD3344,2024-01-03,1232,190.35,Credit Card,Bangalore,Delayed
ORD3345,2024-01-29,2552,17.24,COD,Mumbai,Delivered
ORD3346,2024-04-09,4270,125.86,COD,Delhi,Delivered
ORD3347,2024-04-25,3409,295.93,Wallet,Mumbai,Delivered
ORD3348,2024-05-04,4512,39.2,UPI,Bangalore,Delayed
ORD3349,2024-04-10,1025,132.87,Credit Card,Delhi,Delivered
ORD3350,2024-05-15,1460,99.07,UPI,Mumbai,Delivered
ORD3351,2024-01-07,4764,272.48,UPI,Delhi,Delivered
ORD3352,2024-03-27,4431,262.11,Credit Card,Mumbai,Delivered
ORD3353,2024-05-18,4483,78.93,COD,Mumbai,Delivered
ORD3354,2024-06-10,2994,33.54,UPI,Bangalore,Delivered
ORD3355,2024-03-14,1490,191.87,Wallet,Bangalore,Delayed
ORD3356,2024-04-27,2072,107.55,UPI,Delhi,Delivered
ORD3357,2024-06-03,4173,204.9,COD,Hyderabad,Delayed
ORD3358,2024-06-23,1215,19.31,Wallet,Delhi,Delivered
ORD3359,2024-03-21,2723,48.69,Wallet,Mumbai,Delayed
ORD3360,2024-04-13,2592,209.05,Wallet,Bangalore,Delayed
ORD3361,2024-05-06,3606,71.59,Wallet,Bangalore,Delivered
ORD3362,2024-01-27,1158,258.7,Credit Card,Mumbai,Delivered
ORD3363,2024-03-28,5781,26.99,Credit Card,Hyderabad,Delivered
ORD3364,2024-02-21,4313,72.49,Credit Card,Bangalore,Delivered
ORD3365,2024-03-06,3841,299.58,Wallet,Hyderabad,Delivered
ORD3366,2024-05-19,2776,135.59,COD,Bangalore,Delayed
ORD3367,2024-04-02,3052,213.86,UPI,Mumbai,Delivered
ORD3368,2024-05-06,3295,62.97,Wallet,Delhi,Delivered
ORD3369,2024-01-29,2696,186.86,COD,Delhi,Delivered
ORD3370,2024-05-31,3993,220.57,UPI,Hyderabad,Delivered
ORD3371,2024-02-04,3469,101.2,Wallet,Delhi,Delivered
ORD3372,2024-04-27,2946,250.38,UPI,Mumbai,Cancelled
ORD3373,2024-01-28,4809,184.99,Credit Card,Delhi,Delivered
ORD3374,2024-02-11,3783,122.85,Credit Card,Hyderabad,Delayed
ORD3375,2024-03-19,4644,171.72,Credit Card,Mumbai,Delivered
ORD3376,2024-05-22,3500,177.26,COD,Mumbai,Delivered
ORD3377,2024-05-18,4645,58.01,Credit Card,Bangalore,Delivered
ORD3378,2024-01-03,3645,126.79,COD,Bangalore,Delivered
ORD3379,2024-01-09,3349,109.59,Credit Card,Delhi,Delivered
ORD3380,2024-06-17,2932,126.26,Credit Card,Hyderabad,Delivered
ORD3381,2024-02-29,4294,230.72,Credit Card,Mumbai,Cancelled
ORD3382,2024-04-20,2757,149.94,COD,Delhi,Delivered
ORD3383,2024-04-05,2116,282.69,UPI,Delhi,Delivered
ORD3384,2024-04-16,3567,95.17,COD,Bangalore,Delivered
ORD3385,2024-01-18,4499,130.55,Wallet,Delhi,Delivered
ORD3386,2024-05-07,1492,238.22,Wallet,Delhi,Delivered
ORD3387,2024-05-23,4306,168.35,COD,Bangalore,Delivered
ORD3388,2024-04-23,1619,168.64,COD,Delhi,Delayed
ORD3389,2024-01-31,4232,25.47,UPI,Delhi,Delivered
ORD3390,2024-03-01,4823,125.59,COD,Mumbai,Delivered
ORD3391,2024-01-28,3380,88.51,Credit Card,Delhi,Delivered
ORD3392,2024-04-26,2546,299.81,UPI,Bangalore,Delivered
ORD3393,2024-02-10,5958,99.42,COD,Bangalore,Delivered
ORD3394,2024-06-16,4563,266.5,COD,Mumbai,Cancelled
ORD3395,2024-06-08,2605,206.11,Wallet,Bangalore,Delivered
ORD3396,2024-05-10,4752,108.87,UPI,Bangalore,Delivered
ORD3397,2024-06-15,5675,167.62,Wallet,Bangalore,Cancelled
ORD3398,2024-04-24,2890,253.76,COD,Delhi,Delayed
ORD3399,2024-06-11,2275,266.18,UPI,Mumbai,Delivered
ORD3400,2024-04-06,3743,56.51,Credit Card,Hyderabad,Delivered
ORD3401,2024-04-13,3493,108.48,COD,Mumbai,Delayed
ORD3402,2024-06-29,1356,107.21,COD,Mumbai,Delivered
ORD3403,2024-02-21,1869,22.19,Wallet,Mumbai,Delivered
ORD3404,2024-05-03,1885,183.49,Credit Card,Hyderabad,Delivered
ORD3405,2024-02-18,3001,257.9,COD,Hyderabad,Delivered
ORD3406,2024-06-08,2283,120.66,Wallet,Bangalore,Delivered
ORD3407,2024-06-15,1619,224.61,Wallet,Delhi,Delivered
ORD3408,2024-02-03,1882,192.03,COD,Bangalore,Delivered
ORD3409,2024-04-11,1796,118.94,UPI,Bangalore,Delayed
ORD3410,2024-03-12,4642,50.91,COD,Hyderabad,Delivered
ORD3411,2024-01-22,4425,215.7,Credit Card,Bangalore,Delivered
ORD3412,2024-02-19,2296,257.82,COD,Bangalore,Delivered
ORD3413,2024-01-20,5714,208.9,UPI,Hyderabad,Delivered
ORD3414,2024-02-10,1244,15.18,Wallet,Mumbai,Delivered
ORD3415,2024-05-19,3895,72.71,Credit Card,Mumbai,Delivered
ORD3416,2024-03-10,1929,30.15,Credit Card,Hyderabad,Delivered
ORD3417,2024-04-25,1519,175.41,Credit Card,Delhi,Delivered
ORD3418,2024-01-07,4212,229.38,Credit Card,Bangalore,Delayed
ORD3419,2024-02-14,3409,42.07,UPI,Mumbai,Delayed
ORD3420,2024-01-14,1007,253.12,UPI,Hyderabad,Delivered
ORD3421,2024-01-28,3525,171.1,UPI,Delhi,Delivered
ORD3422,2024-01-24,4423,210.09,UPI,Bangalore,Delivered
ORD3423,2024-04-20,3019,291.71,Wallet,Hyderabad,Delivered
ORD3424,2024-02-14,5590,34.27,COD,Hyderabad,Delivered
ORD3425,2024-04-15,5282,271.35,UPI,Hyderabad,Delivered
ORD3426,2024-04-15,4667,46.57,COD,Bangalore,Cancelled
ORD3427,2024-06-15,4671,123.96,Credit Card,Mumbai,Delayed
ORD3428,2024-04-08,3801,256.92,Wallet,Bangalore,Delivered
ORD3429,2024-02-13,1085,272.81,Wallet,Bangalore,Delivered
ORD3430,2024-02-29,4115,156.85,COD,Mumbai,Delayed
ORD3431,2024-02-02,5232,182.29,COD,Hyderabad,Delivered
ORD3432,2024-01-16,3468,215.36,COD,Delhi,Delivered
ORD3433,2024-03-11,4619,251.5,Wallet,Delhi,Delivered
ORD3434,2024-06-03,2636,45.24,UPI,Mumbai,Delivered
ORD3435,2024-05-05,4583,244.92,Wallet,Mumbai,Delivered
ORD3436,2024-01-10,5009,149.57,UPI,Hyderabad,Cancelled
ORD3437,2024-02-13,4326,140.68,Credit Card,Delhi,Delivered
ORD3438,2024-05-19,3218,132.93,UPI,Delhi,Delivered
ORD3439,2024-01-01,3217,157.67,COD,Hyderabad,Delivered
ORD3440,2024-06-29,5967,284.06,UPI,Mumbai,Delayed
ORD3441,2024-03-07,3369,168.98,UPI,Mumbai,Delayed
ORD3442,2024-05-02,4638,286.42,Wallet,Hyderabad,Delivered
ORD3443,2024-03-20,3503,62.28,COD,Mumbai,Delayed
ORD3444,2024-01-06,1943,220.0,Credit Card,Bangalore,Delivered
ORD3445,2024-01-11,3837,245.55,UPI,Mumbai,Delivered
ORD3446,2024-03-09,3660,206.95,Credit Card,Bangalore,Delivered
ORD3447,2024-04-15,3936,186.01,COD,Delhi,Delivered
ORD3448,2024-03-15,5444,173.8,UPI,Delhi,Delivered
ORD3449,2024-01-25,4947,259.67,Wallet,Mumbai,Delivered
ORD3450,2024-01-11,2676,248.28,Credit Card,Hyderabad,Delivered
ORD3451,2024-04-21,2196,45.46,Wallet,Mumbai,Delivered
ORD3452,2024-01-21,5105,256.09,Credit Card,Hyderabad,Delivered
ORD3453,2024-05-06,3787,130.08,COD,Delhi,Delivered
ORD3454,2024-06-18,2461,83.57,UPI,Delhi,Delivered
ORD3455,2024-02-27,4318,262.23,Credit Card,Delhi,Delivered
ORD3456,2024-05-31,1666,135.29,Wallet,Hyderabad,Delayed
ORD3457,2024-03-11,3176,244.43,Credit Card,Hyderabad,Delayed
ORD3458,2024-03-19,4743,86.39,Credit Card,Delhi,Delivered
ORD3459,2024-03-03,1600,11.14,Credit Card,Mumbai,Delivered
ORD3460,2024-06-03,3652,153.68,Credit Card,Hyderabad,Delivered
ORD3461,2024-04-10,5422,39.07,Credit Card,Bangalore,Cancelled
ORD3462,2024-05-30,4824,228.77,Credit Card,Delhi,Delivered
ORD3463,2024-06-28,4906,90.06,Wallet,Hyderabad,Delayed
ORD3464,2024-05-13,1979,138.66,Credit Card,Delhi,Delivered
ORD3465,2024-04-29,3451,35.24,Credit Card,Bangalore,Cancelled
