ticket_id,order_id,issue_type,created_time,resolved_time,status
TKT1117,ORD6236,Damaged Item,2024-06-26,2024-06-28 20:00:00,Closed
TKT1118,ORD4187,Wrong Item,2024-01-20,2024-01-20 16:00:00,Closed
TKT1119,ORD5740,Refund,2024-06-04,2024-06-04 06:00:00,Closed
TKT1120,ORD2701,Damaged Item,2024-05-21,2024-05-21 08:00:00,Closed
TKT1121,ORD7884,Damaged Item,2024-03-13,2024-03-14 18:00:00,Closed
TKT1122,ORD2102,Refund,2024-01-09,2024-01-09 17:00:00,Closed
TKT1123,ORD909,Refund,2024-06-16,2024-06-18 01:00:00,Closed
TKT1124,ORD5333,Late Delivery,2024-04-10,2024-04-11 01:00:00,Closed
TKT1125,ORD4273,Refund,2024-02-10,2024-02-11 04:00:00,Closed
TKT1126,ORD646,Damaged Item,2024-04-11,2024-04-11 06:00:00,Closed
TKT1127,ORD7546,Wrong Item,2024-06-01,2024-06-01 17:00:00,Closed
TKT1128,ORD9363,Damaged Item,2024-06-16,2024-06-16 13:00:00,Closed
TKT1129,ORD7999,Wrong Item,2024-01-22,2024-01-24 12:00:00,Closed
TKT1130,ORD7385,Damaged Item,2024-05-25,2024-05-25 17:00:00,Closed
TKT1131,ORD6550,Damaged Item,2024-03-05,2024-03-05 07:00:00,Closed
TKT1132,ORD5741,Wrong Item,2024-01-25,2024-01-27 16:00:00,Closed
TKT1133,ORD3630,Wrong Item,2024-01-01,2024-01-03 20:00:00,Closed
TKT1134,ORD8605,Wrong Item,2024-05-02,2024-05-03 04:00:00,Closed
TKT1135,ORD1932,Wrong Item,2024-06-21,2024-06-23 14:00:00,Closed
TKT1136,ORD9588,Refund,2024-06-25,2024-06-26 14:00:00,Closed
TKT1137,ORD2453,Wrong Item,2024-06-10,2024-06-11 22:00:00,Closed
TKT1138,ORD5334,Damaged Item,2024-03-02,2024-03-03 04:00:00,Closed
TKT1139,ORD4816,Refund,2024-01-25,2024-01-25 10:00:00,Closed
TKT1140,ORD4054,Wrong Item,2024-06-11,2024-06-11 22:00:00,Closed
TKT1141,ORD237,Late Delivery,2024-01-15,2024-01-15 12:00:00,Closed
TKT1142,ORD5757,Late Delivery,2024-06-29,2024-06-30 22:00:00,Closed
TKT1143,ORD8906,Damaged Item,2024-03-04,2024-03-06 13:00:00,Closed
TKT1144,ORD8332,Damaged Item,2024-01-27,2024-01-29 05:00:00,Closed
TKT1145,ORD1376,Late Delivery,2024-03-04,2024-03-05 07:00:00,Closed
TKT1146,ORD7684,Wrong Item,2024-03-13,2024-03-14 12:00:00,Closed
TKT1147,ORD5151,Late Delivery,2024-03-21,2024-03-22 00:00:00,Closed
TKT1148,ORD3933,Damaged Item,2024-02-15,2024-02-16 17:00:00,Closed
TKT1149,ORD1507,Wrong Item,2024-03-17,2024-03-17 18:00:00,Closed
TKT1150,ORD7752,Late Delivery,2024-06-20,2024-06-20 22:00:00,Closed
TKT1151,ORD475,Damaged Item,2024-03-10,2024-03-13 00:00:00,Closed
TKT1152,ORD4283,Refund,2024-02-29,2024-03-01 22:00:00,Closed
TKT1153,ORD2725,Damaged Item,2024-06-15,2024-06-17 10:00:00,Closed
TKT1154,ORD7178,Refund,2024-04-13,2024-04-15 03:00:00,Closed
TKT1155,ORD1300,Wrong Item,2024-05-29,2024-05-30 22:00:00,Closed
TKT1156,ORD598,Late Delivery,2024-03-28,2024-03-30 22:00:00,Closed
TKT1157,ORD6896,Damaged Item,2024-04-05,2024-04-06 20:00:00,Closed
TKT1158,ORD4399,Refund,2024-05-15,2024-05-16 16:00:00,Closed
TKT1159,ORD6588,Late Delivery,2024-01-10,2024-01-12 02:00:00,Closed
TKT1160,ORD8216,Refund,2024-06-23,2024-06-25 19:00:00,Closed
TKT1161,ORD6477,Wrong Item,2024-06-23,2024-06-23 21:00:00,Closed
TKT1162,ORD6975,Damaged Item,2024-02-01,2024-02-01 02:00:00,Closed
TKT1163,ORD1518,Wrong Item,2024-04-23,2024-04-25 06:00:00,Closed
TKT1164,ORD6228,Refund,2024-05-26,2024-05-27 11:00:00,Closed
TKT1165,ORD2105,Damaged Item,2024-03-30,2024-04-01 22:00:00,Closed
TKT1166,ORD5768,Damaged Item,2024-04-28,2024-04-30 03:00:00,Closed
TKT1167,ORD3727,Wrong Item,2024-01-20,2024-01-22 13:00:00,Closed
TKT1168,ORD8994,Wrong Item,2024-05-06,2024-05-06 19:00:00,Closed
TKT1169,ORD3929,Wrong Item,2024-03-02,2024-03-03 17:00:00,Closed
TKT1170,ORD8025,Damaged Item,2024-02-20,2024-02-22 02:00:00,Closed
TKT1171,ORD9648,Damaged Item,2024-06-13,2024-06-13 21:00:00,Closed
TKT1172,ORD8628,Wrong Item,2024-02-08,2024-02-11 00:00:00,Closed
TKT1173,ORD4363,Late Delivery,2024-01-17,2024-01-18 04:00:00,Closed
TKT1174,ORD3292,Damaged Item,2024-05-19,2024-05-21 21:00:00,Closed
TKT1175,ORD3958,Wrong Item,2024-01-26,2024-01-26 14:00:00,Closed
TKT1176,ORD8730,Damaged Item,2024-02-14,2024-02-16 04:00:00,Closed
TKT1177,ORD2236,Late Delivery,2024-03-05,2024-03-06 03:00:00,Closed
TKT1178,ORD154,Wrong Item,2024-02-06,2024-02-08 03:00:00,Closed
TKT1179,ORD74,Late Delivery,2024-03-19,2024-03-21 20:00:00,Closed
TKT1180,ORD3674,Late Delivery,2024-06-12,2024-06-12 21:00:00,Closed
TKT1181,ORD5437,Damaged Item,2024-06-07,2024-06-08 08:00:00,Closed
TKT1182,ORD6879,Damaged Item,2024-01-02,2024-01-03 13:00:00,Closed
TKT1183,ORD205,Damaged Item,2024-02-08,2024-02-09 10:00:00,Closed
TKT1184,ORD7315,Refund,2024-02-22,2024-02-24 17:00:00,Closed
TKT1185,ORD5943,Damaged Item,2024-02-08,2024-02-09 02:00:00,Closed
TKT1186,ORD4530,Refund,2024-05-08,2024-05-08 09:00:00,Closed
TKT1187,ORD3358,Late Delivery,2024-04-07,2024-04-08 12:00:00,Closed
TKT1188,ORD3750,Wrong Item,2024-02-21,2024-02-22 13:00:00,Closed
TKT1189,ORD1291,Wrong Item,2024-03-22,2024-03-24 10:00:00,Closed
TKT1190,ORD297,Refund,2024-06-22,2024-06-23 21:00:00,Closed
TKT1191,ORD443,Damaged Item,2024-01-26,2024-01-28 06:00:00,Closed
TKT1192,ORD5630,Wrong Item,2024-03-04,2024-03-04 22:00:00,Closed
TKT1193,ORD7034,Refund,2024-06-17,2024-06-19 03:00:00,Closed
TKT1194,ORD1810,Refund,2024-01-18,2024-01-18 19:00:00,Closed
TKT1195,ORD6106,Wrong Item,2024-06-09,2024-06-09 20:00:00,Closed
TKT1196,ORD3813,Late Delivery,2024-05-05,2024-05-06 01:00:00,Closed
TKT1197,ORD1437,Damaged Item,2024-02-22,2024-02-24 12:00:00,Closed
TKT1198,ORD3975,Late Delivery,2024-01-10,2024-01-10 15:00:00,Closed
TKT1199,ORD3747,Wrong Item,2024-03-30,2024-03-31 13:00:00,Closed
TKT1200,ORD9502,Wrong Item,2024-02-14,2024-02-14 19:00:00,Closed
TKT1201,ORD9834,Late Delivery,2024-06-29,2024-06-29 20:00:00,Closed
TKT1202,ORD2564,Wrong Item,2024-04-01,2024-04-01 13:00:00,Closed
TKT1203,ORD705,Damaged Item,2024-04-14,2024-04-14 13:00:00,Closed
TKT1204,ORD2141,Damaged Item,2024-02-20,2024-02-21 09:00:00,Closed
TKT1205,ORD4915,Damaged Item,2024-06-29,2024-07-01 00:00:00,Closed
TKT1206,ORD7852,Refund,2024-01-20,2024-01-20 04:00:00,Closed
TKT1207,ORD8799,Damaged Item,2024-03-10,2024-03-12 20:00:00,Closed
TKT1208,ORD4629,Refund,2024-01-11,2024-01-13 15:00:00,Closed
TKT1209,ORD2157,Refund,2024-02-06,2024-02-09 00:00:00,Closed
TKT1210,ORD5030,Wrong Item,2024-04-18,2024-04-20 01:00:00,Closed
TKT1211,ORD4830,Wrong Item,2024-06-25,2024-06-27 14:00:00,Closed
TKT1212,ORD8459,Late Delivery,2024-01-19,2024-01-21 11:00:00,Closed
TKT1213,ORD2852,Wrong Item,2024-01-22,2024-01-23 01:00:00,Closed
TKT1214,ORD1704,Wrong Item,2024-01-05,2024-01-06 11:00:00,Closed
TKT1215,ORD4639,Wrong Item,2024-01-25,2024-01-28 00:00:00,Closed
TKT1216,ORD1242,Late Delivery,2024-04-19,2024-04-20 14:00:00,Closed
TKT1217,ORD7233,Late Delivery,2024-03-31,2024-04-01 16:00:00,Closed
TKT1218,ORD3224,Wrong Item,2024-06-22,2024-06-24 10:00:00,Closed
TKT1219,ORD8963,Refund,2024-05-25,2024-05-27 09:00:00,Closed
TKT1220,ORD547,Late Delivery,2024-03-28,2024-03-30 07:00:00,Closed
TKT1221,ORD351,Damaged Item,2024-01-20,2024-01-22 00:00:00,Closed
TKT1222,ORD3536,Refund,2024-05-24,2024-05-26 10:00:00,Closed
TKT1223,ORD5692,Wrong Item,2024-05-10,2024-05-12 15:00:00,Closed
TKT1224,ORD4181,Damaged Item,2024-04-16,2024-04-16 18:00:00,Closed
TKT1225,ORD8714,Wrong Item,2024-06-13,2024-06-14 14:00:00,Closed
TKT1226,ORD9728,Wrong Item,2024-05-04,2024-05-05 20:00:00,Closed
TKT1227,ORD8074,Late Delivery,2024-04-30,2024-04-30 22:00:00,Closed
TKT1228,ORD592,Damaged Item,2024-01-18,2024-01-18 19:00:00,Closed
TKT1229,ORD1276,Damaged Item,2024-06-17,2024-06-19 14:00:00,Closed
TKT1230,ORD9374,Damaged Item,2024-04-10,2024-04-12 03:00:00,Closed
TKT1231,ORD5580,Late Delivery,2024-05-06,2024-05-09 00:00:00,Closed
TKT1232,ORD4639,Damaged Item,2024-03-16,2024-03-17 06:00:00,Closed
TKT1233,ORD5828,Wrong Item,2024-05-21,2024-05-22 12:00:00,Closed
TKT1234,ORD497,Refund,2024-03-03,2024-03-03 16:00:00,Closed
TKT1235,ORD9885,Late Delivery,2024-01-19,2024-01-21 14:00:00,Closed
TKT1236,ORD753,Late Delivery,2024-04-01,2024-04-02 15:00:00,Closed
TKT1237,ORD5317,Damaged Item,2024-03-31,2024-03-31 09:00:00,Closed
TKT1238,ORD4835,Wrong Item,2024-01-27,2024-01-29 04:00:00,Closed
TKT1239,ORD7998,Refund,2024-05-15,2024-05-16 22:00:00,Closed
TKT1240,ORD2944,Wrong Item,2024-02-07,2024-02-10 00:00:00,Closed
TKT1241,ORD3566,Late Delivery,2024-01-06,2024-01-06 20:00:00,Closed
TKT1242,ORD1172,Refund,2024-04-07,2024-04-09 02:00:00,Closed
TKT1243,ORD6055,Wrong Item,2024-06-19,2024-06-19 05:00:00,Closed
TKT1244,ORD798,Wrong Item,2024-02-18,2024-02-20 03:00:00,Closed
TKT1245,ORD6141,Damaged Item,2024-03-09,2024-03-11 09:00:00,Closed
TKT1246,ORD2218,Late Delivery,2024-05-05,2024-05-05 02:00:00,Closed
TKT1247,ORD8548,Late Delivery,2024-06-20,2024-06-22 08:00:00,Closed
TKT1248,ORD2718,Wrong Item,2024-06-10,2024-06-11 14:00:00,Closed
TKT1249,ORD2739,Damaged Item,2024-03-21,2024-03-21 17:00:00,Closed
TKT1250,ORD474,Wrong Item,2024-01-14,2024-01-15 15:00:00,Closed
TKT1251,ORD1533,Late Delivery,2024-06-17,2024-06-18 23:00:00,Closed
TKT1252,ORD1843,Wrong Item,2024-01-02,2024-01-02 17:00:00,Closed
TKT1253,ORD1065,Wrong Item,2024-04-08,2024-04-09 19:00:00,Closed
TKT1254,ORD6184,Refund,2024-03-11,2024-03-12 03:00:00,Closed
TKT1255,ORD3854,Refund,2024-04-16,2024-04-18 00:00:00,Closed
TKT1256,ORD6999,Refund,2024-03-06,2024-03-06 09:00:00,Closed
TKT1257,ORD6320,Late Delivery,2024-03-06,2024-03-06 13:00:00,Closed
TKT1258,ORD4384,Damaged Item,2024-04-27,2024-04-28 20:00:00,Closed
TKT1259,ORD8973,Wrong Item,2024-06-27,2024-06-28 03:00:00,Closed
TKT1260,ORD9576,Late Delivery,2024-02-27,2024-02-27 09:00:00,Closed
TKT1261,ORD6759,Wrong Item,2024-02-03,2024-02-03 04:00:00,Closed
TKT1262,ORD9559,Damaged Item,2024-03-11,2024-03-14 00:00:00,Closed
TKT1263,ORD9758,Refund,2024-02-23,2024-02-23 15:00:00,Closed
TKT1264,ORD8750,Late Delivery,2024-01-11,2024-01-12 04:00:00,Closed
TKT1265,ORD5208,Wrong Item,2024-05-16,2024-05-17 22:00:00,Closed
TKT1266,ORD8446,Wrong Item,2024-03-17,2024-03-17 18:00:00,Closed
TKT1267,ORD6057,Damaged Item,2024-02-20,2024-02-22 03:00:00,Closed
TKT1268,ORD5128,Damaged Item,2024-05-01,2024-05-03 17:00:00,Closed
TKT1269,ORD3846,Late Delivery,2024-01-13,2024-01-13 02:00:00,Closed
TKT1270,ORD1061,Refund,2024-04-19,2024-04-20 17:00:00,Closed
TKT1271,ORD9000,Damaged Item,2024-05-06,2024-05-06 10:00:00,Closed
TKT1272,ORD1475,Refund,2024-01-13,2024-01-15 23:00:00,Closed
TKT1273,ORD7257,Damaged Item,2024-06-02,2024-06-02 04:00:00,Closed
TKT1274,ORD2703,Refund,2024-06-02,2024-06-03 12:00:00,Closed
TKT1275,ORD3439,Refund,2024-06-03,2024-06-04 22:00:00,Closed
TKT1276,ORD1903,Refund,2024-05-24,2024-05-26 19:00:00,Closed
TKT1277,ORD481,Late Delivery,2024-01-19,2024-01-19 10:00:00,Closed
TKT1278,ORD9220,Late Delivery,2024-04-13,2024-04-15 22:00:00,Closed
TKT1279,ORD3951,Wrong Item,2024-03-02,2024-03-04 10:00:00,Closed
TKT1280,ORD4276,Damaged Item,2024-02-13,2024-02-13 23:00:00,Closed
TKT1281,ORD8087,Refund,2024-03-19,2024-03-19 23:00:00,Closed
TKT1282,ORD7661,Wrong Item,2024-01-28,2024-01-30 10:00:00,Closed
TKT1283,ORD5267,Wrong Item,2024-06-05,2024-06-06 17:00:00,Closed
TKT1284,ORD2162,Late Delivery,2024-01-22,2024-01-23 08:00:00,Closed
TKT1285,ORD7303,Refund,2024-06-28,2024-06-29 20:00:00,Closed
TKT1286,ORD9330,Refund,2024-06-08,2024-06-10 00:00:00,Closed
TKT1287,ORD9220,Wrong Item,2024-01-14,2024-01-15 00:00:00,Closed
TKT1288,ORD1732,Damaged Item,2024-05-28,2024-05-28 19:00:00,Closed
TKT1289,ORD668,Late Delivery,2024-02-04,2024-02-05 17:00:00,Closed
TKT1290,ORD1870,Late Delivery,2024-02-10,2024-02-11 22:00:00,Closed
TKT1291,ORD2493,Wrong Item,2024-01-23,2024-01-24 21:00:00,Closed
TKT1292,ORD277,Refund,2024-03-02,2024-03-03 06:00:00,Closed
TKT1293,ORD4857,Late Delivery,2024-04-11,2024-04-13 12:00:00,Closed
TKT1294,ORD6709,Damaged Item,2024-03-30,2024-04-01 07:00:00,Closed
TKT1295,ORD2627,Late Delivery,2024-01-11,2024-01-11 04:00:00,Closed
TKT1296,ORD9582,Refund,2024-05-05,2024-05-07 14:00:00,Closed
TKT1297,ORD3804,Refund,2024-03-15,2024-03-17 16:00:00,Closed
TKT1298,ORD7662,Wrong Item,2024-04-06,2024-04-06 07:00:00,Closed
TKT1299,ORD9846,Damaged Item,2024-02-20,2024-02-22 12:00:00,Closed
TKT1300,ORD6049,Late Delivery,2024-03-16,2024-03-19 00:00:00,Closed
TKT1301,ORD46,Refund,2024-02-10,2024-02-12 12:00:00,Closed
TKT1302,ORD54,Late Delivery,2024-05-01,2024-05-01 11:00:00,Closed
TKT1303,ORD3299,Wrong Item,2024-06-22,2024-06-22 19:00:00,Closed
TKT1304,ORD211,Damaged Item,2024-04-19,2024-04-20 17:00:00,Closed
TKT1305,ORD7227,Late Delivery,2024-05-18,2024-05-19 15:00:00,Closed
TKT1306,ORD330,Late Delivery,2024-03-15,2024-03-17 04:00:00,Closed
TKT1307,ORD381,Wrong Item,2024-03-11,2024-03-12 21:00:00,Closed
TKT1308,ORD1609,Damaged Item,2024-05-01,2024-05-01 10:00:00,Closed
TKT1309,ORD8178,Damaged Item,2024-03-30,2024-03-30 08:00:00,Closed
TKT1310,ORD2118,Late Delivery,2024-05-04,2024-05-04 15:00:00,Closed
TKT1311,ORD2306,Damaged Item,2024-03-07,2024-03-08 06:00:00,Closed
TKT1312,ORD1448,Damaged Item,2024-04-06,2024-04-08 17:00:00,Closed
TKT1313,ORD4528,Refund,2024-03-26,2024-03-27 04:00:00,Closed
TKT1314,ORD3185,Wrong Item,2024-01-31,2024-02-02 13:00:00,Closed
TKT1315,ORD2501,Damaged Item,2024-01-31,2024-02-01 15:00:00,Closed
TKT1316,ORD2225,Refund,2024-02-17,2024-02-17 16:00:00,Closed
TKT1317,ORD4767,Refund,2024-01-14,2024-01-14 12:00:00,Closed
TKT1318,ORD4737,Refund,2024-06-13,2024-06-13 15:00:00,Closed
TKT1319,ORD671,Wrong Item,2024-01-19,2024-01-21 14:00:00,Closed
TKT1320,ORD400,Wrong Item,2024-03-30,2024-03-31 13:00:00,Closed
TKT1321,ORD2594,Refund,2024-01-28,2024-01-30 23:00:00,Closed
TKT1322,ORD8192,Wrong Item,2024-02-20,2024-02-21 16:00:00,Closed
TKT1323,ORD2409,Refund,2024-06-16,2024-06-17 14:00:00,Closed
TKT1324,ORD9417,Refund,2024-03-13,2024-03-14 03:00:00,Closed
TKT1325,ORD8437,Damaged Item,2024-02-16,2024-02-18 10:00:00,Closed
TKT1326,ORD5582,Wrong Item,2024-02-27,2024-02-27 05:00:00,Closed
TKT1327,ORD7365,Damaged Item,2024-05-20,2024-05-22 09:00:00,Closed
TKT1328,ORD3911,Wrong Item,2024-01-09,2024-01-10 21:00:00,Closed
TKT1329,ORD1044,Late Delivery,2024-05-23,2024-05-24 03:00:00,Closed
TKT1330,ORD9973,Damaged Item,2024-03-15,2024-03-15 23:00:00,Closed
TKT1331,ORD7108,Damaged Item,2024-01-09,2024-01-11 14:00:00,Closed
TKT1332,ORD123,Wrong Item,2024-06-25,2024-06-27 23:00:00,Closed
TKT1333,ORD8518,Refund,2024-01-29,2024-01-29 13:00:00,Closed
TKT1334,ORD2786,Wrong Item,2024-04-29,2024-04-29 03:00:00,Closed
TKT1335,ORD128,Late Delivery,2024-04-12,2024-04-13 16:00:00,Closed
TKT1336,ORD4690,Damaged Item,2024-03-06,2024-03-07 02:00:00,Closed
TKT1337,ORD123,Damaged Item,2024-01-29,2024-01-31 02:00:00,Closed
TKT1338,ORD8816,Refund,2024-01-27,2024-01-27 08:00:00,Closed
TKT1339,ORD8982,Refund,2024-04-21,2024-04-22 00:00:00,Closed
TKT1340,ORD5411,Damaged Item,2024-05-15,2024-05-16 01:00:00,Closed
TKT1341,ORD6550,Damaged Item,2024-06-27,2024-06-29 02:00:00,Closed
TKT1342,ORD4044,Damaged Item,2024-06-26,2024-06-27 02:00:00,Closed
TKT1343,ORD3068,Damaged Item,2024-01-11,2024-01-11 06:00:00,Closed
TKT1344,ORD7823,Wrong Item,2024-03-17,2024-03-19 07:00:00,Closed
TKT1345,ORD1885,Refund,2024-04-05,2024-04-06 00:00:00,Closed
TKT1346,ORD4998,Damaged Item,2024-02-11,2024-02-13 10:00:00,Closed
TKT1347,ORD5178,Late Delivery,2024-04-06,2024-04-06 10:00:00,Closed
TKT1348,ORD8222,Late Delivery,2024-04-11,2024-04-13 19:00:00,Closed
TKT1349,ORD7508,Refund,2024-02-27,2024-02-28 09:00:00,Closed
TKT1350,ORD9967,Damaged Item,2024-06-05,2024-06-07 08:00:00,Closed
TKT1351,ORD2629,Damaged Item,2024-04-04,2024-04-04 10:00:00,Closed
TKT1352,ORD7843,Late Delivery,2024-05-21,2024-05-23 03:00:00,Closed
TKT1353,ORD4614,Wrong Item,2024-06-12,2024-06-14 06:00:00,Closed
TKT1354,ORD4308,Late Delivery,2024-06-16,2024-06-18 22:00:00,Closed
TKT1355,ORD6224,Wrong Item,2024-06-06,2024-06-07 23:00:00,Closed
TKT1356,ORD3863,Damaged Item,2024-06-26,2024-06-27 16:00:00,Closed
TKT1357,ORD3761,Damaged Item,2024-05-08,2024-05-08 18:00:00,Closed
TKT1358,ORD9005,Refund,2024-04-17,2024-04-17 20:00:00,Closed
TKT1359,ORD6603,Damaged Item,2024-02-25,2024-02-26 19:00:00,Closed
TKT1360,ORD2111,Wrong Item,2024-01-20,2024-01-21 14:00:00,Closed
TKT1361,ORD132,Wrong Item,2024-06-20,2024-06-21 21:00:00,Closed
TKT1362,ORD8222,Wrong Item,2024-04-27,2024-04-28 05:00:00,Closed
TKT1363,ORD8682,Refund,2024-02-04,2024-02-04 22:00:00,Closed
TKT1364,ORD3858,Wrong Item,2024-06-25,2024-06-26 12:00:00,Closed
TKT1365,ORD2617,Refund,2024-05-19,2024-05-21 15:00:00,Closed
TKT1366,ORD7978,Refund,2024-01-27,2024-01-29 15:00:00,Closed
TKT1367,ORD7478,Wrong Item,2024-05-07,2024-05-09 01:00:00,Closed
TKT1368,ORD5174,Refund,2024-05-07,2024-05-07 04:00:00,Closed
TKT1369,ORD2873,Wrong Item,2024-02-28,2024-02-28 21:00:00,Closed
TKT1370,ORD4411,Refund,2024-04-12,2024-04-14 17:00:00,Closed
TKT1371,ORD7223,Late Delivery,2024-02-06,2024-02-06 07:00:00,Closed
TKT1372,ORD4668,Wrong Item,2024-04-22,2024-04-24 03:00:00,Closed
TKT1373,ORD7855,Late Delivery,2024-03-16,2024-03-16 22:00:00,Closed
TKT1374,ORD9737,Refund,2024-02-04,2024-02-04 12:00:00,Closed
TKT1375,ORD63,Refund,2024-02-04,2024-02-06 11:00:00,Closed
TKT1376,ORD5817,Damaged Item,2024-06-28,2024-06-29 12:00:00,Closed
TKT1377,ORD5988,Late Delivery,2024-05-04,2024-05-05 17:00:00,Closed
TKT1378,ORD4524,Late Delivery,2024-06-07,2024-06-09 13:00:00,Closed
TKT1379,ORD6035,Late Delivery,2024-02-27,2024-02-29 21:00:00,Closed
TKT1380,ORD2123,Wrong Item,2024-01-22,2024-01-23 15:00:00,Closed
TKT1381,ORD9657,Damaged Item,2024-04-09,2024-04-11 23:00:00,Closed
TKT1382,ORD3973,Refund,2024-01-23,2024-01-25 12:00:00,Closed
TKT1383,ORD3322,Late Delivery,2024-04-14,2024-04-14 10:00:00,Closed
TKT1384,ORD2302,Refund,2024-03-14,2024-03-16 13:00:00,Closed
TKT1385,ORD7233,Damaged Item,2024-03-05,2024-03-05 12:00:00,Closed
TKT1386,ORD7251,Damaged Item,2024-05-12,2024-05-12 02:00:00,Closed
TKT1387,ORD9422,Late Delivery,2024-02-19,2024-02-20 04:00:00,Closed
TKT1388,ORD7228,Late Delivery,2024-03-13,2024-03-14 21:00:00,Closed
TKT1389,ORD8344,Wrong Item,2024-04-09,2024-04-10 07:00:00,Closed
TKT1390,ORD123,Damaged Item,2024-03-03,2024-03-03 04:00:00,Closed
TKT1391,ORD6096,Damaged Item,2024-03-09,2024-03-09 05:00:00,Closed
TKT1392,ORD1356,Refund,2024-06-07,2024-06-09 09:00:00,Closed
TKT1393,ORD947,Late Delivery,2024-06-14,2024-06-15 03:00:00,Closed
TKT1394,ORD4504,Late Delivery,2024-04-21,2024-04-21 17:00:00,Closed
TKT1395,ORD7568,Late Delivery,2024-04-12,2024-04-13 20:00:00,Closed
TKT1396,ORD5376,Late Delivery,2024-04-25,2024-04-27 11:00:00,Closed
TKT1397,ORD792,Damaged Item,2024-05-31,2024-05-31 04:00:00,Closed
TKT1398,ORD2423,Damaged Item,2024-04-04,2024-04-04 06:00:00,Closed
TKT1399,ORD2391,Damaged Item,2024-01-06,2024-01-08 23:00:00,Closed
TKT1400,ORD4340,Wrong Item,2024-04-03,2024-04-04 06:00:00,Closed
TKT1401,ORD7315,Wrong Item,2024-01-18,2024-01-18 02:00:00,Closed
TKT1402,ORD9054,Late Delivery,2024-03-27,2024-03-27 21:00:00,Closed
TKT1403,ORD973,Late Delivery,2024-05-10,2024-05-12 11:00:00,Closed
TKT1404,ORD2233,Wrong Item,2024-01-26,2024-01-26 03:00:00,Closed
TKT1405,ORD487,Wrong Item,2024-01-23,2024-01-24 20:00:00,Closed
TKT1406,ORD5319,Late Delivery,2024-06-28,2024-06-28 17:00:00,Closed
TKT1407,ORD6610,Refund,2024-04-13,2024-04-15 06:00:00,Closed
TKT1408,ORD9940,Wrong Item,2024-05-03,2024-05-03 10:00:00,Closed
TKT1409,ORD8068,Damaged Item,2024-02-21,2024-02-23 16:00:00,Closed
TKT1410,ORD4758,Damaged Item,2024-02-25,2024-02-26 01:00:00,Closed
TKT1411,ORD9471,Refund,2024-02-01,2024-02-01 08:00:00,Closed
TKT1412,ORD2409,Refund,2024-06-25,2024-06-25 17:00:00,Closed
TKT1413,ORD3056,Refund,2024-06-01,2024-06-02 17:00:00,Closed
TKT1414,ORD1904,Refund,2024-04-04,2024-04-05 08:00:00,Closed
TKT1415,ORD4369,Refund,2024-06-20,2024-06-21 15:00:00,Closed
TKT1416,ORD6557,Wrong Item,2024-03-06,2024-03-08 00:00:00,Closed
TKT1417,ORD9707,Refund,2024-05-23,2024-05-25 04:00:00,Closed
TKT1418,ORD7640,Damaged Item,2024-02-14,2024-02-14 21:00:00,Closed
TKT1419,ORD6577,Wrong Item,2024-02-05,2024-02-07 17:00:00,Closed
TKT1420,ORD2361,Refund,2024-04-30,2024-05-02 22:00:00,Closed
TKT1421,ORD5382,Wrong Item,2024-05-05,2024-05-06 12:00:00,Closed
TKT1422,ORD5222,Damaged Item,2024-05-25,2024-05-25 19:00:00,Closed
TKT1423,ORD6583,Late Delivery,2024-01-15,2024-01-15 23:00:00,Closed
TKT1424,ORD1453,Refund,2024-06-28,2024-06-28 18:00:00,Closed
TKT1425,ORD6142,Damaged Item,2024-06-20,2024-06-21 18:00:00,Closed
TKT1426,ORD6214,Late Delivery,2024-01-27,2024-01-29 18:00:00,Closed
TKT1427,ORD4135,Wrong Item,2024-01-24,2024-01-24 23:00:00,Closed
TKT1428,ORD7933,Refund,2024-05-28,2024-05-28 09:00:00,Closed
TKT1429,ORD6609,Refund,2024-06-18,2024-06-18 07:00:00,Closed
TKT1430,ORD6706,Damaged Item,2024-04-04,2024-04-04 16:00:00,Closed
TKT1431,ORD2893,Damaged Item,2024-01-26,2024-01-28 04:00:00,Closed
TKT1432,ORD5078,Damaged Item,2024-03-29,2024-03-31 14:00:00,Closed
TKT1433,ORD7092,Wrong Item,2024-05-27,2024-05-29 10:00:00,Closed
TKT1434,ORD139,Refund,2024-02-05,2024-02-07 21:00:00,Closed
TKT1435,ORD4766,Damaged Item,2024-05-06,2024-05-07 07:00:00,Closed
TKT1436,ORD5435,Refund,2024-02-12,2024-02-12 19:00:00,Closed
TKT1437,ORD6690,Refund,2024-03-08,2024-03-08 23:00:00,Closed
TKT1438,ORD879,Damaged Item,2024-01-18,2024-01-20 10:00:00,Closed
TKT1439,ORD7870,Wrong Item,2024-02-11,2024-02-13 14:00:00,Closed
TKT1440,ORD445,Wrong Item,2024-06-09,2024-06-09 08:00:00,Closed
TKT1441,ORD4341,Damaged Item,2024-01-17,2024-01-17 14:00:00,Closed
TKT1442,ORD1607,Wrong Item,2024-03-15,2024-03-17 18:00:00,Closed
TKT1443,ORD2628,Refund,2024-06-26,2024-06-28 16:00:00,Closed
TKT1444,ORD6638,Refund,2024-05-08,2024-05-08 19:00:00,Closed
TKT1445,ORD5207,Late Delivery,2024-01-02,2024-01-04 14:00:00,Closed
TKT1446,ORD4712,Damaged Item,2024-06-26,2024-06-27 22:00:00,Closed
TKT1447,ORD8055,Late Delivery,2024-05-16,2024-05-18 03:00:00,Closed
