order_id,pick_time,pack_time,ship_time,delivery_time,carrier
ORD2806,2024-04-25 02:00:00,2024-04-25 04:00:00,2024-04-25 09:00:00,2024-04-29 09:00:00,BlueDart
ORD2807,2024-01-30 02:00:00,2024-01-30 06:00:00,2024-01-30 08:00:00,2024-02-02 08:00:00,Delhivery
ORD2808,2024-03-10 03:00:00,2024-03-10 06:00:00,2024-03-10 10:00:00,2024-03-12 10:00:00,BlueDart
ORD2809,2024-01-23 02:00:00,2024-01-23 04:00:00,2024-01-23 06:00:00,2024-01-26 06:00:00,Delhivery
ORD2810,2024-06-14 05:00:00,2024-06-14 08:00:00,2024-06-14 11:00:00,2024-06-15 11:00:00,BlueDart
ORD2811,2024-03-29 03:00:00,2024-03-29 04:00:00,2024-03-29 07:00:00,2024-04-01 07:00:00,Ecom Express
ORD2812,2024-06-21 06:00:00,2024-06-21 09:00:00,2024-06-21 12:00:00,2024-06-24 12:00:00,Delhivery
ORD2813,2024-03-12 04:00:00,2024-03-12 07:00:00,2024-03-12 13:00:00,2024-03-15 13:00:00,Ecom Express
ORD2814,2024-03-19 01:00:00,2024-03-19 04:00:00,2024-03-19 09:00:00,2024-03-21 09:00:00,Delhivery
ORD2815,2024-01-24 04:00:00,2024-01-24 05:00:00,2024-01-24 12:00:00,2024-01-27 12:00:00,BlueDart
ORD2816,2024-05-24 04:00:00,2024-05-24 06:00:00,2024-05-24 09:00:00,2024-05-31 09:00:00,BlueDart
ORD2817,2024-02-05 04:00:00,2024-02-05 07:00:00,2024-02-05 16:00:00,2024-02-10 16:00:00,Delhivery
ORD2818,2024-03-15 02:00:00,2024-03-15 05:00:00,2024-03-15 15:00:00,2024-03-16 15:00:00,BlueDart
ORD2819,2024-02-04 04:00:00,2024-02-04 08:00:00,2024-02-04 18:00:00,2024-02-07 18:00:00,Delhivery
ORD2820,2024-02-16 03:00:00,2024-02-16 07:00:00,2024-02-16 14:00:00,2024-02-19 14:00:00,BlueDart
ORD2821,2024-05-16 03:00:00,2024-05-16 04:00:00,2024-05-16 10:00:00,2024-05-19 10:00:00,BlueDart
ORD2822,2024-04-14 03:00:00,2024-04-14 04:00:00,2024-04-14 07:00:00,2024-04-19 07:00:00,Ecom Express
ORD2823,2024-03-20 04:00:00,2024-03-20 05:00:00,2024-03-20 10:00:00,2024-03-22 10:00:00,Ecom Express
ORD2824,2024-03-01 05:00:00,2024-03-01 07:00:00,2024-03-01 14:00:00,2024-03-04 14:00:00,BlueDart
ORD2825,2024-05-22 05:00:00,2024-05-22 07:00:00,2024-05-22 12:00:00,2024-05-24 12:00:00,Ecom Express
ORD2826,2024-04-30 06:00:00,2024-04-30 08:00:00,2024-04-30 13:00:00,2024-05-03 13:00:00,Delhivery
ORD2827,2024-06-06 03:00:00,2024-06-06 04:00:00,2024-06-06 07:00:00,2024-06-09 07:00:00,Ecom Express
ORD2828,2024-06-21 06:00:00,2024-06-21 08:00:00,2024-06-21 11:00:00,2024-06-22 11:00:00,Delhivery
ORD2829,2024-05-17 05:00:00,2024-05-17 08:00:00,2024-05-17 12:00:00,2024-05-19 12:00:00,BlueDart
ORD2830,2024-02-28 02:00:00,2024-02-28 06:00:00,2024-02-28 16:00:00,2024-03-04 16:00:00,Ecom Express
ORD2831,2024-01-08 06:00:00,2024-01-08 10:00:00,2024-01-08 20:00:00,2024-01-10 20:00:00,Ecom Express
ORD2832,2024-03-31 04:00:00,2024-03-31 05:00:00,2024-03-31 14:00:00,2024-04-02 14:00:00,Ecom Express
ORD2833,2024-06-29 02:00:00,2024-06-29 06:00:00,2024-06-29 12:00:00,2024-07-04 12:00:00,BlueDart
ORD2834,2024-01-22 03:00:00,2024-01-22 07:00:00,2024-01-22 16:00:00,2024-01-25 16:00:00,BlueDart
ORD2835,2024-06-14 06:00:00,2024-06-14 09:00:00,2024-06-14 11:00:00,2024-06-17 11:00:00,Delhivery
ORD2836,2024-05-30 05:00:00,2024-05-30 09:00:00,2024-05-30 13:00:00,2024-06-05 13:00:00,Delhivery
ORD2837,2024-01-09 06:00:00,2024-01-09 09:00:00,2024-01-09 12:00:00,2024-01-13 12:00:00,Delhivery
ORD2838,2024-01-31 05:00:00,2024-01-31 07:00:00,2024-01-31 11:00:00,2024-02-05 11:00:00,Delhivery
ORD2839,2024-02-27 02:00:00,2024-02-27 05:00:00,2024-02-27 14:00:00,2024-03-01 14:00:00,Delhivery
ORD2840,2024-06-21 02:00:00,2024-06-21 05:00:00,2024-06-21 11:00:00,2024-06-22 11:00:00,Delhivery
ORD2841,2024-06-11 04:00:00,2024-06-11 06:00:00,2024-06-11 08:00:00,2024-06-12 08:00:00,BlueDart
ORD2842,2024-03-23 02:00:00,2024-03-23 05:00:00,2024-03-23 07:00:00,2024-03-25 07:00:00,BlueDart
ORD2843,2024-03-17 03:00:00,2024-03-17 07:00:00,2024-03-17 15:00:00,2024-03-18 15:00:00,Delhivery
ORD2844,2024-04-13 02:00:00,2024-04-13 04:00:00,2024-04-13 07:00:00,2024-04-16 07:00:00,BlueDart
ORD2845,2024-05-10 01:00:00,2024-05-10 03:00:00,2024-05-10 10:00:00,2024-05-11 10:00:00,Delhivery
ORD2846,2024-04-14 06:00:00,2024-04-14 09:00:00,2024-04-14 12:00:00,2024-04-16 12:00:00,Delhivery
ORD2847,2024-03-01 05:00:00,2024-03-01 09:00:00,2024-03-01 14:00:00,2024-03-03 14:00:00,BlueDart
ORD2848,2024-06-09 06:00:00,2024-06-09 09:00:00,2024-06-09 16:00:00,2024-06-10 16:00:00,Ecom Express
ORD2849,2024-01-12 03:00:00,2024-01-12 05:00:00,2024-01-12 15:00:00,2024-01-13 15:00:00,Ecom Express
ORD2850,2024-03-22 03:00:00,2024-03-22 05:00:00,2024-03-22 12:00:00,2024-03-24 12:00:00,Ecom Express
ORD2851,2024-04-19 03:00:00,2024-04-19 04:00:00,2024-04-19 11:00:00,2024-04-21 11:00:00,Ecom Express
ORD2852,2024-05-12 02:00:00,2024-05-12 04:00:00,2024-05-12 09:00:00,2024-05-17 09:00:00,Ecom Express
ORD2853,2024-02-03 02:00:00,2024-02-03 03:00:00,2024-02-03 05:00:00,2024-02-10 05:00:00,BlueDart
ORD2854,2024-06-06 03:00:00,2024-06-06 04:00:00,2024-06-06 12:00:00,2024-06-08 12:00:00,Delhivery
ORD2855,2024-02-09 01:00:00,2024-02-09 03:00:00,2024-02-09 07:00:00,2024-02-11 07:00:00,Delhivery
ORD2856,2024-01-17 06:00:00,2024-01-17 07:00:00,2024-01-17 11:00:00,2024-01-18 11:00:00,Ecom Express
ORD2857,2024-02-29 05:00:00,2024-02-29 06:00:00,2024-02-29 13:00:00,2024-03-03 13:00:00,BlueDart
ORD2858,2024-02-10 04:00:00,2024-02-10 07:00:00,2024-02-10 17:00:00,2024-02-16 17:00:00,BlueDart
ORD2859,2024-03-09 01:00:00,2024-03-09 05:00:00,2024-03-09 15:00:00,2024-03-11 15:00:00,Delhivery
ORD2860,2024-04-29 04:00:00,2024-04-29 07:00:00,2024-04-29 12:00:00,2024-05-02 12:00:00,Delhivery
ORD2861,2024-01-08 03:00:00,2024-01-08 06:00:00,2024-01-08 16:00:00,2024-01-11 16:00:00,Delhivery
ORD2862,2024-03-15 05:00:00,2024-03-15 06:00:00,2024-03-15 10:00:00,2024-03-18 10:00:00,Delhivery
ORD2863,2024-05-13 06:00:00,2024-05-13 09:00:00,2024-05-13 14:00:00,2024-05-20 14:00:00,Ecom Express
ORD2864,2024-05-08 01:00:00,2024-05-08 03:00:00,2024-05-08 06:00:00,2024-05-09 06:00:00,Ecom Express
ORD2865,2024-05-08 04:00:00,2024-05-08 07:00:00,2024-05-08 11:00:00,2024-05-11 11:00:00,Ecom Express
ORD2866,2024-06-29 02:00:00,2024-06-29 06:00:00,2024-06-29 16:00:00,2024-07-01 16:00:00,Ecom Express
ORD2867,2024-03-20 04:00:00,2024-03-20 06:00:00,2024-03-20 09:00:00,2024-03-21 09:00:00,Ecom Express
ORD2868,2024-04-15 02:00:00,2024-04-15 05:00:00,2024-04-15 13:00:00,2024-04-17 13:00:00,Delhivery
ORD2869,2024-01-15 02:00:00,2024-01-15 04:00:00,2024-01-15 13:00:00,2024-01-17 13:00:00,Delhivery
ORD2870,2024-01-16 02:00:00,2024-01-16 03:00:00,2024-01-16 12:00:00,2024-01-20 12:00:00,Ecom Express
ORD2871,2024-05-24 03:00:00,2024-05-24 05:00:00,2024-05-24 13:00:00,2024-05-27 13:00:00,Delhivery
ORD2872,2024-02-18 05:00:00,2024-02-18 09:00:00,2024-02-18 18:00:00,2024-02-19 18:00:00,Delhivery
ORD2873,2024-06-27 03:00:00,2024-06-27 07:00:00,2024-06-27 10:00:00,2024-06-29 10:00:00,Delhivery
ORD2874,2024-06-03 03:00:00,2024-06-03 06:00:00,2024-06-03 12:00:00,2024-06-05 12:00:00,BlueDart
ORD2875,2024-02-09 01:00:00,2024-02-09 04:00:00,2024-02-09 09:00:00,2024-02-11 09:00:00,BlueDart
ORD2876,2024-01-07 04:00:00,2024-01-07 07:00:00,2024-01-07 15:00:00,2024-01-08 15:00:00,Ecom Express
ORD2877,2024-02-02 02:00:00,2024-02-02 04:00:00,2024-02-02 11:00:00,2024-02-05 11:00:00,Delhivery
ORD2878,2024-03-26 03:00:00,2024-03-26 06:00:00,2024-03-26 16:00:00,2024-03-29 16:00:00,Delhivery
ORD2879,2024-01-16 01:00:00,2024-01-16 02:00:00,2024-01-16 07:00:00,2024-01-17 07:00:00,Ecom Express
ORD2880,2024-05-01 04:00:00,2024-05-01 06:00:00,2024-05-01 10:00:00,2024-05-04 10:00:00,BlueDart
ORD2881,2024-03-03 03:00:00,2024-03-03 05:00:00,2024-03-03 15:00:00,2024-03-05 15:00:00,Ecom Express
ORD2882,2024-01-06 04:00:00,2024-01-06 07:00:00,2024-01-06 12:00:00,2024-01-11 12:00:00,Ecom Express
ORD2883,2024-05-05 06:00:00,2024-05-05 09:00:00,2024-05-05 18:00:00,2024-05-08 18:00:00,Ecom Express
ORD2884,2024-03-10 05:00:00,2024-03-10 09:00:00,2024-03-10 14:00:00,2024-03-12 14:00:00,BlueDart
ORD2885,2024-03-20 05:00:00,2024-03-20 08:00:00,2024-03-20 10:00:00,2024-03-26 10:00:00,Ecom Express
ORD2886,2024-03-18 06:00:00,2024-03-18 07:00:00,2024-03-18 17:00:00,2024-03-22 17:00:00,BlueDart
ORD2887,2024-04-02 02:00:00,2024-04-02 04:00:00,2024-04-02 07:00:00,2024-04-09 07:00:00,BlueDart
ORD2888,2024-06-02 02:00:00,2024-06-02 04:00:00,2024-06-02 12:00:00,2024-06-09 12:00:00,BlueDart
ORD2889,2024-01-03 05:00:00,2024-01-03 09:00:00,2024-01-03 16:00:00,2024-01-10 16:00:00,BlueDart
ORD2890,2024-06-08 02:00:00,2024-06-08 04:00:00,2024-06-08 11:00:00,2024-06-11 11:00:00,BlueDart
ORD2891,2024-06-03 06:00:00,2024-06-03 10:00:00,2024-06-03 14:00:00,2024-06-05 14:00:00,Ecom Express
ORD2892,2024-05-27 03:00:00,2024-05-27 05:00:00,2024-05-27 12:00:00,2024-06-03 12:00:00,Ecom Express
ORD2893,2024-03-03 06:00:00,2024-03-03 07:00:00,2024-03-03 12:00:00,2024-03-05 12:00:00,Delhivery
ORD2894,2024-03-31 02:00:00,2024-03-31 05:00:00,2024-03-31 08:00:00,2024-04-02 08:00:00,Ecom Express
ORD2895,2024-06-26 02:00:00,2024-06-26 04:00:00,2024-06-26 09:00:00,2024-07-01 09:00:00,Delhivery
ORD2896,2024-03-15 04:00:00,2024-03-15 06:00:00,2024-03-15 09:00:00,2024-03-18 09:00:00,Ecom Express
ORD2897,2024-06-10 06:00:00,2024-06-10 08:00:00,2024-06-10 12:00:00,2024-06-17 12:00:00,BlueDart
ORD2898,2024-06-08 03:00:00,2024-06-08 06:00:00,2024-06-08 09:00:00,2024-06-11 09:00:00,BlueDart
ORD2899,2024-02-25 04:00:00,2024-02-25 06:00:00,2024-02-25 12:00:00,2024-02-28 12:00:00,Delhivery
ORD2900,2024-03-09 01:00:00,2024-03-09 04:00:00,2024-03-09 09:00:00,2024-03-10 09:00:00,Delhivery
ORD2901,2024-06-16 04:00:00,2024-06-16 08:00:00,2024-06-16 11:00:00,2024-06-20 11:00:00,Ecom Express
ORD2902,2024-03-26 03:00:00,2024-03-26 07:00:00,2024-03-26 16:00:00,2024-03-27 16:00:00,Delhivery
ORD2903,2024-05-26 05:00:00,2024-05-26 09:00:00,2024-05-26 13:00:00,2024-05-31 13:00:00,Ecom Express
ORD2904,2024-04-14 01:00:00,2024-04-14 04:00:00,2024-04-14 12:00:00,2024-04-16 12:00:00,Delhivery
ORD2905,2024-06-23 04:00:00,2024-06-23 07:00:00,2024-06-23 14:00:00,2024-06-24 14:00:00,Ecom Express
ORD2906,2024-01-09 01:00:00,2024-01-09 04:00:00,2024-01-09 11:00:00,2024-01-10 11:00:00,BlueDart
ORD2907,2024-03-05 03:00:00,2024-03-05 06:00:00,2024-03-05 15:00:00,2024-03-07 15:00:00,Delhivery
ORD2908,2024-04-09 01:00:00,2024-04-09 03:00:00,2024-04-09 06:00:00,2024-04-12 06:00:00,Delhivery
ORD2909,2024-02-10 02:00:00,2024-02-10 04:00:00,2024-02-10 10:00:00,2024-02-13 10:00:00,Delhivery
ORD2910,2024-03-29 03:00:00,2024-03-29 04:00:00,2024-03-29 07:00:00,2024-04-01 07:00:00,Delhivery
ORD2911,2024-01-13 01:00:00,2024-01-13 02:00:00,2024-01-13 05:00:00,2024-01-15 05:00:00,Ecom Express
ORD2912,2024-04-16 02:00:00,2024-04-16 03:00:00,2024-04-16 11:00:00,2024-04-22 11:00:00,Ecom Express
ORD2913,2024-01-26 06:00:00,2024-01-26 10:00:00,2024-01-26 17:00:00,2024-01-28 17:00:00,Ecom Express
ORD2914,2024-06-27 05:00:00,2024-06-27 06:00:00,2024-06-27 13:00:00,2024-06-28 13:00:00,BlueDart
ORD2915,2024-06-23 04:00:00,2024-06-23 08:00:00,2024-06-23 10:00:00,2024-06-25 10:00:00,Ecom Express
ORD2916,2024-05-06 03:00:00,2024-05-06 06:00:00,2024-05-06 15:00:00,2024-05-13 15:00:00,BlueDart
ORD2917,2024-02-18 05:00:00,2024-02-18 08:00:00,2024-02-18 15:00:00,2024-02-24 15:00:00,BlueDart
ORD2918,2024-06-06 05:00:00,2024-06-06 07:00:00,2024-06-06 16:00:00,2024-06-13 16:00:00,BlueDart
ORD2919,2024-01-15 04:00:00,2024-01-15 05:00:00,2024-01-15 09:00:00,2024-01-16 09:00:00,Delhivery
ORD2920,2024-04-29 03:00:00,2024-04-29 07:00:00,2024-04-29 16:00:00,2024-05-03 16:00:00,Ecom Express
ORD2921,2024-05-15 01:00:00,2024-05-15 03:00:00,2024-05-15 10:00:00,2024-05-22 10:00:00,BlueDart
ORD2922,2024-03-14 04:00:00,2024-03-14 08:00:00,2024-03-14 14:00:00,2024-03-20 14:00:00,Delhivery
ORD2923,2024-06-09 02:00:00,2024-06-09 06:00:00,2024-06-09 10:00:00,2024-06-11 10:00:00,BlueDart
ORD2924,2024-05-12 02:00:00,2024-05-12 05:00:00,2024-05-12 10:00:00,2024-05-17 10:00:00,BlueDart
ORD2925,2024-01-19 06:00:00,2024-01-19 09:00:00,2024-01-19 19:00:00,2024-01-21 19:00:00,BlueDart
ORD2926,2024-02-15 05:00:00,2024-02-15 09:00:00,2024-02-15 11:00:00,2024-02-16 11:00:00,Delhivery
ORD2927,2024-05-28 04:00:00,2024-05-28 07:00:00,2024-05-28 14:00:00,2024-05-29 14:00:00,Delhivery
ORD2928,2024-03-11 02:00:00,2024-03-11 03:00:00,2024-03-11 05:00:00,2024-03-13 05:00:00,BlueDart
ORD2929,2024-02-09 06:00:00,2024-02-09 10:00:00,2024-02-09 16:00:00,2024-02-11 16:00:00,Ecom Express
ORD2930,2024-04-16 04:00:00,2024-04-16 06:00:00,2024-04-16 09:00:00,2024-04-18 09:00:00,Delhivery
ORD2931,2024-06-18 02:00:00,2024-06-18 03:00:00,2024-06-18 11:00:00,2024-06-25 11:00:00,BlueDart
ORD2932,2024-03-29 04:00:00,2024-03-29 08:00:00,2024-03-29 14:00:00,2024-03-30 14:00:00,Delhivery
ORD2933,2024-01-04 02:00:00,2024-01-04 05:00:00,2024-01-04 09:00:00,2024-01-06 09:00:00,Delhivery
ORD2934,2024-06-15 04:00:00,2024-06-15 06:00:00,2024-06-15 15:00:00,2024-06-17 15:00:00,Ecom Express
ORD2935,2024-02-01 05:00:00,2024-02-01 08:00:00,2024-02-01 13:00:00,2024-02-02 13:00:00,Ecom Express
ORD2936,2024-01-11 01:00:00,2024-01-11 03:00:00,2024-01-11 11:00:00,2024-01-14 11:00:00,Delhivery
ORD2937,2024-06-11 03:00:00,2024-06-11 06:00:00,2024-06-11 12:00:00,2024-06-14 12:00:00,Delhivery
ORD2938,2024-04-19 02:00:00,2024-04-19 05:00:00,2024-04-19 14:00:00,2024-04-25 14:00:00,Ecom Express
ORD2939,2024-06-08 04:00:00,2024-06-08 06:00:00,2024-06-08 10:00:00,2024-06-09 10:00:00,BlueDart
ORD2940,2024-06-15 04:00:00,2024-06-15 05:00:00,2024-06-15 11:00:00,2024-06-18 11:00:00,Ecom Express
ORD2941,2024-04-25 06:00:00,2024-04-25 09:00:00,2024-04-25 14:00:00,2024-04-28 14:00:00,BlueDart
ORD2942,2024-01-28 02:00:00,2024-01-28 04:00:00,2024-01-28 06:00:00,2024-01-30 06:00:00,BlueDart
ORD2943,2024-03-15 01:00:00,2024-03-15 03:00:00,2024-03-15 10:00:00,2024-03-18 10:00:00,Ecom Express
ORD2944,2024-06-05 06:00:00,2024-06-05 09:00:00,2024-06-05 18:00:00,2024-06-06 18:00:00,Ecom Express
ORD2945,2024-05-21 05:00:00,2024-05-21 09:00:00,2024-05-21 19:00:00,2024-05-27 19:00:00,Ecom Express
ORD2946,2024-03-01 01:00:00,2024-03-01 03:00:00,2024-03-01 05:00:00,2024-03-04 05:00:00,BlueDart
ORD2947,2024-06-22 05:00:00,2024-06-22 07:00:00,2024-06-22 15:00:00,2024-06-25 15:00:00,Delhivery
ORD2948,2024-03-07 01:00:00,2024-03-07 03:00:00,2024-03-07 08:00:00,2024-03-10 08:00:00,Delhivery
ORD2949,2024-06-19 01:00:00,2024-06-19 04:00:00,2024-06-19 09:00:00,2024-06-22 09:00:00,BlueDart
ORD2950,2024-02-19 02:00:00,2024-02-19 05:00:00,2024-02-19 08:00:00,2024-02-21 08:00:00,BlueDart
ORD2951,2024-01-11 03:00:00,2024-01-11 04:00:00,2024-01-11 06:00:00,2024-01-14 06:00:00,Delhivery
ORD2952,2024-02-11 03:00:00,2024-02-11 06:00:00,2024-02-11 14:00:00,2024-02-13 14:00:00,BlueDart
ORD2953,2024-02-09 04:00:00,2024-02-09 06:00:00,2024-02-09 15:00:00,2024-02-11 15:00:00,Ecom Express
ORD2954,2024-02-21 06:00:00,2024-02-21 08:00:00,2024-02-21 17:00:00,2024-02-24 17:00:00,BlueDart
ORD2955,2024-02-03 01:00:00,2024-02-03 05:00:00,2024-02-03 13:00:00,2024-02-04 13:00:00,Ecom Express
ORD2956,2024-01-24 06:00:00,2024-01-24 07:00:00,2024-01-24 11:00:00,2024-01-25 11:00:00,Delhivery
ORD2957,2024-01-24 04:00:00,2024-01-24 08:00:00,2024-01-24 12:00:00,2024-01-30 12:00:00,Ecom Express
ORD2958,2024-03-25 01:00:00,2024-03-25 05:00:00,2024-03-25 09:00:00,2024-03-28 09:00:00,Delhivery
ORD2959,2024-01-12 05:00:00,2024-01-12 08:00:00,2024-01-12 12:00:00,2024-01-15 12:00:00,Delhivery
ORD2960,2024-03-11 04:00:00,2024-03-11 06:00:00,2024-03-11 12:00:00,2024-03-15 12:00:00,Ecom Express
ORD2961,2024-04-08 02:00:00,2024-04-08 03:00:00,2024-04-08 08:00:00,2024-04-11 08:00:00,BlueDart
ORD2962,2024-02-09 05:00:00,2024-02-09 07:00:00,2024-02-09 11:00:00,2024-02-12 11:00:00,BlueDart
ORD2963,2024-06-04 04:00:00,2024-06-04 07:00:00,2024-06-04 13:00:00,2024-06-06 13:00:00,BlueDart
ORD2964,2024-01-16 01:00:00,2024-01-16 05:00:00,2024-01-16 07:00:00,2024-01-17 07:00:00,BlueDart
ORD2965,2024-03-06 06:00:00,2024-03-06 08:00:00,2024-03-06 15:00:00,2024-03-07 15:00:00,Ecom Express
ORD2966,2024-04-23 06:00:00,2024-04-23 10:00:00,2024-04-23 20:00:00,2024-04-24 20:00:00,BlueDart
ORD2967,2024-03-20 02:00:00,2024-03-20 03:00:00,2024-03-20 05:00:00,2024-03-22 05:00:00,Ecom Express
ORD2968,2024-06-23 02:00:00,2024-06-23 06:00:00,2024-06-23 12:00:00,2024-06-26 12:00:00,Ecom Express
ORD2969,2024-04-07 02:00:00,2024-04-07 04:00:00,2024-04-07 08:00:00,2024-04-10 08:00:00,Ecom Express
ORD2970,2024-04-06 06:00:00,2024-04-06 08:00:00,2024-04-06 16:00:00,2024-04-09 16:00:00,Ecom Express
ORD2971,2024-03-25 01:00:00,2024-03-25 04:00:00,2024-03-25 10:00:00,2024-03-27 10:00:00,BlueDart
ORD2972,2024-01-22 03:00:00,2024-01-22 06:00:00,2024-01-22 16:00:00,2024-01-24 16:00:00,Ecom Express
ORD2973,2024-01-20 01:00:00,2024-01-20 05:00:00,2024-01-20 14:00:00,2024-01-25 14:00:00,Delhivery
ORD2974,2024-03-17 01:00:00,2024-03-17 03:00:00,2024-03-17 09:00:00,2024-03-19 09:00:00,Ecom Express
ORD2975,2024-02-19 06:00:00,2024-02-19 08:00:00,2024-02-19 16:00:00,2024-02-20 16:00:00,Ecom Express
ORD2976,2024-06-23 01:00:00,2024-06-23 05:00:00,2024-06-23 09:00:00,2024-06-26 09:00:00,Ecom Express
ORD2977,2024-02-17 03:00:00,2024-02-17 07:00:00,2024-02-17 17:00:00,2024-02-20 17:00:00,Ecom Express
ORD2978,2024-05-12 02:00:00,2024-05-12 03:00:00,2024-05-12 07:00:00,2024-05-16 07:00:00,Ecom Express
ORD2979,2024-04-10 02:00:00,2024-04-10 05:00:00,2024-04-10 15:00:00,2024-04-13 15:00:00,Ecom Express
ORD2980,2024-04-05 03:00:00,2024-04-05 04:00:00,2024-04-05 11:00:00,2024-04-07 11:00:00,BlueDart
ORD2981,2024-01-22 06:00:00,2024-01-22 10:00:00,2024-01-22 17:00:00,2024-01-23 17:00:00,BlueDart
ORD2982,2024-06-26 02:00:00,2024-06-26 05:00:00,2024-06-26 10:00:00,2024-06-29 10:00:00,Ecom Express
ORD2983,2024-06-05 04:00:00,2024-06-05 06:00:00,2024-06-05 16:00:00,2024-06-06 16:00:00,Ecom Express
ORD2984,2024-01-16 01:00:00,2024-01-16 04:00:00,2024-01-16 10:00:00,2024-01-22 10:00:00,Delhivery
ORD2985,2024-04-20 02:00:00,2024-04-20 06:00:00,2024-04-20 13:00:00,2024-04-23 13:00:00,Ecom Express
ORD2986,2024-02-29 02:00:00,2024-02-29 06:00:00,2024-02-29 09:00:00,2024-03-02 09:00:00,BlueDart
ORD2987,2024-05-11 06:00:00,2024-05-11 08:00:00,2024-05-11 17:00:00,2024-05-17 17:00:00,Delhivery
ORD2988,2024-03-07 02:00:00,2024-03-07 06:00:00,2024-03-07 16:00:00,2024-03-09 16:00:00,Ecom Express
ORD2989,2024-01-05 02:00:00,2024-01-05 05:00:00,2024-01-05 14:00:00,2024-01-07 14:00:00,Ecom Express
ORD2990,2024-01-04 01:00:00,2024-01-04 05:00:00,2024-01-04 15:00:00,2024-01-05 15:00:00,BlueDart
ORD2991,2024-05-17 02:00:00,2024-05-17 03:00:00,2024-05-17 07:00:00,2024-05-18 07:00:00,Ecom Express
ORD2992,2024-03-03 05:00:00,2024-03-03 06:00:00,2024-03-03 11:00:00,2024-03-04 11:00:00,Ecom Express
ORD2993,2024-01-09 03:00:00,2024-01-09 05:00:00,2024-01-09 13:00:00,2024-01-11 13:00:00,BlueDart
ORD2994,2024-05-06 02:00:00,2024-05-06 03:00:00,2024-05-06 07:00:00,2024-05-11 07:00:00,Delhivery
ORD2995,2024-04-27 04:00:00,2024-04-27 05:00:00,2024-04-27 13:00:00,2024-04-28 13:00:00,Delhivery
ORD2996,2024-04-05 02:00:00,2024-04-05 04:00:00,2024-04-05 11:00:00,2024-04-12 11:00:00,Ecom Express
ORD2997,2024-03-29 04:00:00,2024-03-29 07:00:00,2024-03-29 10:00:00,2024-03-31 10:00:00,Ecom Express
ORD2998,2024-02-16 06:00:00,2024-02-16 07:00:00,2024-02-16 10:00:00,2024-02-20 10:00:00,Ecom Express
ORD2999,2024-06-27 01:00:00,2024-06-27 04:00:00,2024-06-27 08:00:00,2024-06-28 08:00:00,BlueDart
ORD3000,2024-05-21 06:00:00,2024-05-21 08:00:00,2024-05-21 16:00:00,2024-05-23 16:00:00,BlueDart
ORD3001,2024-03-05 03:00:00,2024-03-05 07:00:00,2024-03-05 15:00:00,2024-03-06 15:00:00,BlueDart
ORD3002,2024-02-13 05:00:00,2024-02-13 07:00:00,2024-02-13 11:00:00,2024-02-19 11:00:00,BlueDart
ORD3003,2024-05-11 06:00:00,2024-05-11 07:00:00,2024-05-11 15:00:00,2024-05-14 15:00:00,BlueDart
ORD3004,2024-04-11 01:00:00,2024-04-11 03:00:00,2024-04-11 08:00:00,2024-04-18 08:00:00,Ecom Express
ORD3005,2024-06-25 06:00:00,2024-06-25 10:00:00,2024-06-25 13:00:00,2024-06-28 13:00:00,BlueDart
ORD3006,2024-01-28 05:00:00,2024-01-28 06:00:00,2024-01-28 11:00:00,2024-01-30 11:00:00,Delhivery
ORD3007,2024-06-28 05:00:00,2024-06-28 08:00:00,2024-06-28 16:00:00,2024-06-29 16:00:00,BlueDart
ORD3008,2024-05-28 06:00:00,2024-05-28 09:00:00,2024-05-28 15:00:00,2024-06-04 15:00:00,BlueDart
ORD3009,2024-03-09 05:00:00,2024-03-09 09:00:00,2024-03-09 12:00:00,2024-03-12 12:00:00,Delhivery
ORD3010,2024-01-23 03:00:00,2024-01-23 06:00:00,2024-01-23 11:00:00,2024-01-29 11:00:00,BlueDart
ORD3011,2024-03-30 05:00:00,2024-03-30 07:00:00,2024-03-30 13:00:00,2024-04-02 13:00:00,Ecom Express
ORD3012,2024-06-17 05:00:00,2024-06-17 07:00:00,2024-06-17 16:00:00,2024-06-18 16:00:00,Delhivery
ORD3013,2024-01-16 04:00:00,2024-01-16 06:00:00,2024-01-16 11:00:00,2024-01-19 11:00:00,BlueDart
ORD3014,2024-01-06 05:00:00,2024-01-06 09:00:00,2024-01-06 19:00:00,2024-01-10 19:00:00,Delhivery
ORD3015,2024-01-27 01:00:00,2024-01-27 03:00:00,2024-01-27 10:00:00,2024-01-28 10:00:00,BlueDart
ORD3016,2024-05-16 03:00:00,2024-05-16 05:00:00,2024-05-16 08:00:00,2024-05-17 08:00:00,Ecom Express
ORD3017,2024-05-08 01:00:00,2024-05-08 03:00:00,2024-05-08 10:00:00,2024-05-11 10:00:00,Ecom Express
ORD3018,2024-01-22 03:00:00,2024-01-22 07:00:00,2024-01-22 17:00:00,2024-01-24 17:00:00,Delhivery
ORD3019,2024-06-27 04:00:00,2024-06-27 06:00:00,2024-06-27 12:00:00,2024-06-28 12:00:00,BlueDart
ORD3020,2024-02-08 04:00:00,2024-02-08 05:00:00,2024-02-08 07:00:00,2024-02-10 07:00:00,Delhivery
ORD3021,2024-06-04 03:00:00,2024-06-04 04:00:00,2024-06-04 12:00:00,2024-06-06 12:00:00,BlueDart
ORD3022,2024-02-26 06:00:00,2024-02-26 08:00:00,2024-02-26 14:00:00,2024-03-03 14:00:00,BlueDart
