order_id,order_date,customer_id,order_value,payment_type,warehouse,order_status,pick_time,pack_time,ship_time,delivery_time,carrier,ticket_id,issue_type,created_time,resolved_time,status,pick_delay_hrs,pack_delay_hrs,ship_delay_hrs,delivery_days,support_resolution_hrs,sla_breached,optimized_resolution
ORD1895,2024-06-22,3137,61.08,Wallet,Bangalore,Cancelled,2024-06-22 01:00:00,2024-06-22 05:00:00,2024-06-22 08:00:00,2024-06-24 08:00:00,BlueDart,TKT2607,Wrong Item,2024-05-29,2024-05-31 18:00:00,Closed,1.0,4.0,3.0,2,66.0,False,66.0
ORD1896,2024-02-16,4416,186.11,COD,Mumbai,Delivered,2024-02-16 04:00:00,2024-02-16 08:00:00,2024-02-16 18:00:00,2024-02-18 18:00:00,BlueDart,,,,,,4.0,4.0,10.0,2,,False,
ORD1897,2024-05-24,5445,148.22,Credit Card,Mumbai,Delivered,2024-05-24 03:00:00,2024-05-24 04:00:00,2024-05-24 08:00:00,2024-05-26 08:00:00,Delhivery,,,,,,3.0,1.0,4.0,2,,False,
ORD1898,2024-04-29,4530,261.05,COD,Bangalore,Delivered,2024-04-29 03:00:00,2024-04-29 06:00:00,2024-04-29 09:00:00,2024-04-30 09:00:00,Delhivery,,,,,,3.0,3.0,3.0,1,,False,
ORD1899,2024-05-25,2286,19.31,COD,Mumbai,Delayed,2024-05-25 01:00:00,2024-05-25 03:00:00,2024-05-25 12:00:00,2024-06-01 12:00:00,Ecom Express,TKT734,Late Delivery,2024-01-26,2024-01-26 23:00:00,Closed,1.0,2.0,9.0,7,23.0,True,16.099999999999998
ORD1900,2024-02-04,4179,196.72,Credit Card,Bangalore,Delivered,2024-02-04 01:00:00,2024-02-04 05:00:00,2024-02-04 08:00:00,2024-02-05 08:00:00,Delhivery,,,,,,1.0,4.0,3.0,1,,False,
ORD1901,2024-02-07,4654,231.26,UPI,Hyderabad,Delivered,2024-02-07 05:00:00,2024-02-07 08:00:00,2024-02-07 12:00:00,2024-02-09 12:00:00,Delhivery,TKT1050,Late Delivery,2024-01-02,2024-01-04 08:00:00,Closed,5.0,3.0,4.0,2,56.0,False,39.199999999999996
ORD1902,2024-02-03,3359,230.25,Credit Card,Bangalore,Delivered,2024-02-03 06:00:00,2024-02-03 08:00:00,2024-02-03 15:00:00,2024-02-05 15:00:00,BlueDart,,,,,,6.0,2.0,7.0,2,,False,
ORD1903,2024-04-29,1444,266.96,Credit Card,Bangalore,Delivered,2024-04-29 06:00:00,2024-04-29 08:00:00,2024-04-29 17:00:00,2024-05-01 17:00:00,Ecom Express,TKT1276,Refund,2024-05-24,2024-05-26 19:00:00,Closed,6.0,2.0,9.0,2,67.0,False,40.199999999999996
ORD1904,2024-05-09,1035,221.42,Wallet,Hyderabad,Delayed,2024-05-09 04:00:00,2024-05-09 07:00:00,2024-05-09 16:00:00,2024-05-15 16:00:00,Ecom Express,TKT1414,Refund,2024-04-04,2024-04-05 08:00:00,Closed,4.0,3.0,9.0,6,32.0,True,19.2
ORD1905,2024-05-26,2475,279.06,Wallet,Mumbai,Delayed,2024-05-26 01:00:00,2024-05-26 02:00:00,2024-05-26 12:00:00,2024-05-31 12:00:00,Delhivery,TKT273,Refund,2024-03-04,2024-03-05 16:00:00,Closed,1.0,1.0,10.0,5,40.0,True,24.0
ORD1906,2024-03-24,4957,106.47,UPI,Mumbai,Delivered,2024-03-24 01:00:00,2024-03-24 03:00:00,2024-03-24 09:00:00,2024-03-25 09:00:00,Delhivery,,,,,,1.0,2.0,6.0,1,,False,
ORD1907,2024-06-10,2798,155.93,Credit Card,Hyderabad,Delivered,2024-06-10 03:00:00,2024-06-10 05:00:00,2024-06-10 09:00:00,2024-06-12 09:00:00,BlueDart,,,,,,3.0,2.0,4.0,2,,False,
ORD1908,2024-04-17,2845,14.08,Credit Card,Delhi,Delayed,2024-04-17 01:00:00,2024-04-17 02:00:00,2024-04-17 07:00:00,2024-04-22 07:00:00,Delhivery,,,,,,1.0,1.0,5.0,5,,True,
ORD1909,2024-04-17,2408,12.02,Credit Card,Bangalore,Delivered,2024-04-17 03:00:00,2024-04-17 07:00:00,2024-04-17 10:00:00,2024-04-20 10:00:00,BlueDart,,,,,,3.0,4.0,3.0,3,,False,
ORD1910,2024-03-22,2708,79.64,COD,Mumbai,Delivered,2024-03-22 06:00:00,2024-03-22 09:00:00,2024-03-22 16:00:00,2024-03-23 16:00:00,Delhivery,,,,,,6.0,3.0,7.0,1,,False,
ORD1911,2024-02-18,3938,39.23,Wallet,Mumbai,Delivered,2024-02-18 02:00:00,2024-02-18 03:00:00,2024-02-18 12:00:00,2024-02-19 12:00:00,BlueDart,,,,,,2.0,1.0,9.0,1,,False,
ORD1912,2024-05-29,2300,85.46,Wallet,Bangalore,Delivered,2024-05-29 06:00:00,2024-05-29 09:00:00,2024-05-29 13:00:00,2024-05-30 13:00:00,Ecom Express,TKT1085,Late Delivery,2024-05-31,2024-06-02 21:00:00,Closed,6.0,3.0,4.0,1,69.0,False,48.3
ORD1913,2024-03-10,2243,61.34,UPI,Bangalore,Cancelled,2024-03-10 06:00:00,2024-03-10 07:00:00,2024-03-10 10:00:00,2024-03-13 10:00:00,BlueDart,,,,,,6.0,1.0,3.0,3,,False,
ORD1914,2024-03-18,4976,18.27,Wallet,Bangalore,Delivered,2024-03-18 03:00:00,2024-03-18 06:00:00,2024-03-18 12:00:00,2024-03-21 12:00:00,BlueDart,,,,,,3.0,3.0,6.0,3,,False,
ORD1915,2024-02-10,4097,273.7,Wallet,Delhi,Delivered,2024-02-10 03:00:00,2024-02-10 07:00:00,2024-02-10 17:00:00,2024-02-11 17:00:00,Ecom Express,,,,,,3.0,4.0,10.0,1,,False,
ORD1916,2024-04-18,5616,12.38,UPI,Hyderabad,Delivered,2024-04-18 02:00:00,2024-04-18 04:00:00,2024-04-18 13:00:00,2024-04-19 13:00:00,BlueDart,,,,,,2.0,2.0,9.0,1,,False,
ORD1917,2024-05-02,1009,223.46,Credit Card,Delhi,Delayed,2024-05-02 03:00:00,2024-05-02 06:00:00,2024-05-02 13:00:00,2024-05-06 13:00:00,BlueDart,,,,,,3.0,3.0,7.0,4,,True,
ORD1918,2024-06-22,3425,54.12,COD,Delhi,Delivered,2024-06-22 03:00:00,2024-06-22 06:00:00,2024-06-22 15:00:00,2024-06-23 15:00:00,BlueDart,TKT2710,Damaged Item,2024-01-01,2024-01-01 21:00:00,Closed,3.0,3.0,9.0,1,21.0,False,21.0
ORD1919,2024-02-12,2660,274.55,UPI,Bangalore,Delivered,2024-02-12 02:00:00,2024-02-12 05:00:00,2024-02-12 08:00:00,2024-02-15 08:00:00,Delhivery,,,,,,2.0,3.0,3.0,3,,False,
ORD1920,2024-06-01,3631,268.91,Wallet,Hyderabad,Delayed,2024-06-01 01:00:00,2024-06-01 04:00:00,2024-06-01 11:00:00,2024-06-08 11:00:00,Ecom Express,,,,,,1.0,3.0,7.0,7,,True,
ORD1921,2024-05-24,5815,199.63,UPI,Mumbai,Delivered,2024-05-24 01:00:00,2024-05-24 02:00:00,2024-05-24 07:00:00,2024-05-26 07:00:00,Ecom Express,,,,,,1.0,1.0,5.0,2,,False,
ORD1922,2024-05-22,2072,204.95,Wallet,Bangalore,Delivered,2024-05-22 01:00:00,2024-05-22 04:00:00,2024-05-22 12:00:00,2024-05-24 12:00:00,Delhivery,,,,,,1.0,3.0,8.0,2,,False,
ORD1923,2024-01-03,4225,11.55,Credit Card,Hyderabad,Delivered,2024-01-03 05:00:00,2024-01-03 08:00:00,2024-01-03 13:00:00,2024-01-04 13:00:00,BlueDart,TKT15,Late Delivery,2024-03-26,2024-03-27 17:00:00,Closed,5.0,3.0,5.0,1,41.0,False,28.7
ORD1924,2024-04-06,5954,295.61,Credit Card,Mumbai,Delivered,2024-04-06 04:00:00,2024-04-06 08:00:00,2024-04-06 12:00:00,2024-04-08 12:00:00,BlueDart,,,,,,4.0,4.0,4.0,2,,False,
ORD1925,2024-01-20,2316,264.57,Credit Card,Delhi,Cancelled,2024-01-20 03:00:00,2024-01-20 04:00:00,2024-01-20 09:00:00,2024-01-23 09:00:00,Ecom Express,,,,,,3.0,1.0,5.0,3,,False,
ORD1926,2024-05-06,5145,269.58,Wallet,Hyderabad,Delivered,2024-05-06 04:00:00,2024-05-06 07:00:00,2024-05-06 14:00:00,2024-05-08 14:00:00,BlueDart,,,,,,4.0,3.0,7.0,2,,False,
ORD1927,2024-02-27,4683,201.18,UPI,Delhi,Cancelled,2024-02-27 04:00:00,2024-02-27 06:00:00,2024-02-27 14:00:00,2024-02-29 14:00:00,Ecom Express,,,,,,4.0,2.0,8.0,2,,False,
ORD1928,2024-05-02,4273,109.99,Wallet,Delhi,Delivered,2024-05-02 05:00:00,2024-05-02 06:00:00,2024-05-02 12:00:00,2024-05-03 12:00:00,BlueDart,,,,,,5.0,1.0,6.0,1,,False,
ORD1929,2024-05-26,1145,269.16,Credit Card,Hyderabad,Cancelled,2024-05-26 03:00:00,2024-05-26 07:00:00,2024-05-26 16:00:00,2024-05-28 16:00:00,Delhivery,,,,,,3.0,4.0,9.0,2,,False,
ORD1930,2024-05-26,4040,94.54,Credit Card,Mumbai,Delivered,2024-05-26 05:00:00,2024-05-26 08:00:00,2024-05-26 11:00:00,2024-05-28 11:00:00,BlueDart,,,,,,5.0,3.0,3.0,2,,False,
ORD1931,2024-06-25,2462,173.19,Credit Card,Hyderabad,Delivered,2024-06-25 06:00:00,2024-06-25 09:00:00,2024-06-25 14:00:00,2024-06-27 14:00:00,BlueDart,,,,,,6.0,3.0,5.0,2,,False,
ORD1932,2024-03-25,5676,38.92,Wallet,Mumbai,Delivered,2024-03-25 06:00:00,2024-03-25 08:00:00,2024-03-25 12:00:00,2024-03-27 12:00:00,BlueDart,TKT1135,Wrong Item,2024-06-21,2024-06-23 14:00:00,Closed,6.0,2.0,4.0,2,62.0,False,62.0
ORD1933,2024-02-07,2584,277.37,COD,Bangalore,Delivered,2024-02-07 04:00:00,2024-02-07 05:00:00,2024-02-07 09:00:00,2024-02-08 09:00:00,Ecom Express,,,,,,4.0,1.0,4.0,1,,False,
ORD1934,2024-05-10,1482,50.82,Credit Card,Bangalore,Delivered,2024-05-10 06:00:00,2024-05-10 07:00:00,2024-05-10 13:00:00,2024-05-12 13:00:00,BlueDart,,,,,,6.0,1.0,6.0,2,,False,
ORD1935,2024-03-19,4179,75.22,UPI,Bangalore,Delivered,2024-03-19 03:00:00,2024-03-19 06:00:00,2024-03-19 10:00:00,2024-03-20 10:00:00,Ecom Express,,,,,,3.0,3.0,4.0,1,,False,
ORD1936,2024-01-27,2249,171.86,Credit Card,Delhi,Delivered,2024-01-27 03:00:00,2024-01-27 04:00:00,2024-01-27 08:00:00,2024-01-30 08:00:00,BlueDart,,,,,,3.0,1.0,4.0,3,,False,
ORD1937,2024-05-13,5768,231.59,Wallet,Bangalore,Delivered,2024-05-13 03:00:00,2024-05-13 05:00:00,2024-05-13 10:00:00,2024-05-14 10:00:00,BlueDart,,,,,,3.0,2.0,5.0,1,,False,
ORD1938,2024-04-17,1630,189.61,UPI,Delhi,Delivered,2024-04-17 05:00:00,2024-04-17 07:00:00,2024-04-17 09:00:00,2024-04-19 09:00:00,Delhivery,,,,,,5.0,2.0,2.0,2,,False,
ORD1939,2024-06-20,1661,77.32,Wallet,Mumbai,Delivered,2024-06-20 06:00:00,2024-06-20 09:00:00,2024-06-20 15:00:00,2024-06-21 15:00:00,Delhivery,,,,,,6.0,3.0,6.0,1,,False,
ORD1940,2024-04-06,4503,10.27,COD,Hyderabad,Delayed,2024-04-06 02:00:00,2024-04-06 06:00:00,2024-04-06 13:00:00,2024-04-13 13:00:00,BlueDart,TKT2658,Wrong Item,2024-03-14,2024-03-16 22:00:00,Closed,2.0,4.0,7.0,7,70.0,True,70.0
ORD1941,2024-06-19,3852,229.57,COD,Hyderabad,Delivered,2024-06-19 04:00:00,2024-06-19 07:00:00,2024-06-19 16:00:00,2024-06-21 16:00:00,Delhivery,,,,,,4.0,3.0,9.0,2,,False,
ORD1942,2024-04-11,3466,295.71,Wallet,Delhi,Delayed,2024-04-11 03:00:00,2024-04-11 05:00:00,2024-04-11 08:00:00,2024-04-16 08:00:00,BlueDart,TKT2564,Wrong Item,2024-03-27,2024-03-29 11:00:00,Closed,3.0,2.0,3.0,5,59.0,True,59.0
ORD1943,2024-03-01,1987,244.87,Credit Card,Delhi,Delivered,2024-03-01 04:00:00,2024-03-01 08:00:00,2024-03-01 10:00:00,2024-03-02 10:00:00,Ecom Express,,,,,,4.0,4.0,2.0,1,,False,
ORD1944,2024-02-06,2546,143.46,UPI,Delhi,Cancelled,2024-02-06 01:00:00,2024-02-06 04:00:00,2024-02-06 14:00:00,2024-02-08 14:00:00,BlueDart,TKT1724,Damaged Item,2024-06-12,2024-06-14 11:00:00,Closed,1.0,3.0,10.0,2,59.0,False,59.0
ORD1945,2024-05-24,1649,272.09,Credit Card,Mumbai,Delivered,2024-05-24 05:00:00,2024-05-24 09:00:00,2024-05-24 14:00:00,2024-05-27 14:00:00,Ecom Express,,,,,,5.0,4.0,5.0,3,,False,
ORD1946,2024-05-26,1968,128.86,Wallet,Mumbai,Cancelled,2024-05-26 02:00:00,2024-05-26 04:00:00,2024-05-26 12:00:00,2024-05-28 12:00:00,Ecom Express,,,,,,2.0,2.0,8.0,2,,False,
ORD1947,2024-01-03,3637,162.23,Wallet,Bangalore,Delivered,2024-01-03 03:00:00,2024-01-03 05:00:00,2024-01-03 08:00:00,2024-01-04 08:00:00,BlueDart,,,,,,3.0,2.0,3.0,1,,False,
ORD1948,2024-05-26,2100,148.37,Credit Card,Bangalore,Delivered,2024-05-26 05:00:00,2024-05-26 06:00:00,2024-05-26 11:00:00,2024-05-28 11:00:00,BlueDart,TKT71,Refund,2024-05-20,2024-05-22 00:00:00,Closed,5.0,1.0,5.0,2,48.0,False,28.799999999999997
ORD1948,2024-05-26,2100,148.37,Credit Card,Bangalore,Delivered,2024-05-26 05:00:00,2024-05-26 06:00:00,2024-05-26 11:00:00,2024-05-28 11:00:00,BlueDart,TKT382,Late Delivery,2024-05-04,2024-05-04 13:00:00,Closed,5.0,1.0,5.0,2,13.0,False,9.1
ORD1948,2024-05-26,2100,148.37,Credit Card,Bangalore,Delivered,2024-05-26 05:00:00,2024-05-26 06:00:00,2024-05-26 11:00:00,2024-05-28 11:00:00,BlueDart,TKT1831,Damaged Item,2024-04-27,2024-04-27 08:00:00,Closed,5.0,1.0,5.0,2,8.0,False,8.0
ORD1949,2024-04-22,1440,139.81,UPI,Hyderabad,Delayed,2024-04-22 05:00:00,2024-04-22 08:00:00,2024-04-22 13:00:00,2024-04-29 13:00:00,BlueDart,,,,,,5.0,3.0,5.0,7,,True,
ORD1950,2024-06-28,1769,234.81,UPI,Bangalore,Delivered,2024-06-28 01:00:00,2024-06-28 02:00:00,2024-06-28 05:00:00,2024-07-01 05:00:00,BlueDart,,,,,,1.0,1.0,3.0,3,,False,
ORD1951,2024-04-01,2343,162.76,UPI,Mumbai,Delivered,2024-04-01 04:00:00,2024-04-01 08:00:00,2024-04-01 13:00:00,2024-04-02 13:00:00,Delhivery,TKT2453,Late Delivery,2024-06-11,2024-06-13 07:00:00,Closed,4.0,4.0,5.0,1,55.0,False,38.5
ORD1952,2024-02-02,5358,101.85,UPI,Mumbai,Delayed,2024-02-02 03:00:00,2024-02-02 04:00:00,2024-02-02 09:00:00,2024-02-08 09:00:00,Ecom Express,,,,,,3.0,1.0,5.0,6,,True,
ORD1953,2024-01-19,4729,84.87,UPI,Mumbai,Delivered,2024-01-19 05:00:00,2024-01-19 09:00:00,2024-01-19 15:00:00,2024-01-20 15:00:00,BlueDart,TKT258,Wrong Item,2024-02-07,2024-02-09 05:00:00,Closed,5.0,4.0,6.0,1,53.0,False,53.0
ORD1954,2024-06-26,4906,20.95,COD,Mumbai,Delivered,2024-06-26 01:00:00,2024-06-26 05:00:00,2024-06-26 08:00:00,2024-06-29 08:00:00,Delhivery,,,,,,1.0,4.0,3.0,3,,False,
ORD1955,2024-05-16,2577,179.13,COD,Hyderabad,Delivered,2024-05-16 02:00:00,2024-05-16 03:00:00,2024-05-16 11:00:00,2024-05-18 11:00:00,Delhivery,,,,,,2.0,1.0,8.0,2,,False,
ORD1956,2024-02-17,5008,76.69,Wallet,Hyderabad,Delivered,2024-02-17 04:00:00,2024-02-17 05:00:00,2024-02-17 08:00:00,2024-02-20 08:00:00,Delhivery,,,,,,4.0,1.0,3.0,3,,False,
ORD1957,2024-06-20,4351,52.96,COD,Mumbai,Delayed,2024-06-20 03:00:00,2024-06-20 06:00:00,2024-06-20 10:00:00,2024-06-24 10:00:00,BlueDart,,,,,,3.0,3.0,4.0,4,,True,
ORD1958,2024-05-03,5795,199.61,UPI,Delhi,Delivered,2024-05-03 06:00:00,2024-05-03 08:00:00,2024-05-03 13:00:00,2024-05-05 13:00:00,Delhivery,,,,,,6.0,2.0,5.0,2,,False,
ORD1959,2024-04-16,3349,207.55,UPI,Bangalore,Delivered,2024-04-16 04:00:00,2024-04-16 07:00:00,2024-04-16 15:00:00,2024-04-19 15:00:00,Ecom Express,,,,,,4.0,3.0,8.0,3,,False,
ORD1960,2024-02-08,4602,228.12,UPI,Hyderabad,Delivered,2024-02-08 04:00:00,2024-02-08 05:00:00,2024-02-08 12:00:00,2024-02-11 12:00:00,Delhivery,,,,,,4.0,1.0,7.0,3,,False,
ORD1961,2024-01-29,2241,156.04,Wallet,Delhi,Delivered,2024-01-29 04:00:00,2024-01-29 06:00:00,2024-01-29 10:00:00,2024-01-31 10:00:00,Ecom Express,,,,,,4.0,2.0,4.0,2,,False,
ORD1962,2024-04-11,2125,269.28,Wallet,Bangalore,Cancelled,2024-04-11 06:00:00,2024-04-11 10:00:00,2024-04-11 18:00:00,2024-04-14 18:00:00,BlueDart,TKT2574,Refund,2024-01-12,2024-01-12 03:00:00,Closed,6.0,4.0,8.0,3,3.0,False,1.7999999999999998
ORD1963,2024-04-08,3601,281.54,Credit Card,Delhi,Delivered,2024-04-08 06:00:00,2024-04-08 08:00:00,2024-04-08 18:00:00,2024-04-11 18:00:00,BlueDart,,,,,,6.0,2.0,10.0,3,,False,
ORD1964,2024-05-17,2190,244.14,COD,Mumbai,Delivered,2024-05-17 05:00:00,2024-05-17 06:00:00,2024-05-17 08:00:00,2024-05-19 08:00:00,Delhivery,,,,,,5.0,1.0,2.0,2,,False,
ORD1965,2024-05-28,5131,194.32,COD,Bangalore,Delivered,2024-05-28 05:00:00,2024-05-28 07:00:00,2024-05-28 09:00:00,2024-05-30 09:00:00,Ecom Express,TKT2836,Wrong Item,2024-01-07,2024-01-07 15:00:00,Closed,5.0,2.0,2.0,2,15.0,False,15.0
ORD1966,2024-03-02,5839,98.08,Credit Card,Delhi,Delayed,2024-03-02 06:00:00,2024-03-02 09:00:00,2024-03-02 18:00:00,2024-03-06 18:00:00,BlueDart,,,,,,6.0,3.0,9.0,4,,True,
ORD1967,2024-02-10,5448,295.05,Credit Card,Hyderabad,Delivered,2024-02-10 01:00:00,2024-02-10 05:00:00,2024-02-10 12:00:00,2024-02-12 12:00:00,Delhivery,,,,,,1.0,4.0,7.0,2,,False,
ORD1968,2024-05-27,1072,89.5,COD,Hyderabad,Delivered,2024-05-27 05:00:00,2024-05-27 09:00:00,2024-05-27 13:00:00,2024-05-29 13:00:00,Delhivery,,,,,,5.0,4.0,4.0,2,,False,
ORD1969,2024-04-14,2914,68.77,UPI,Hyderabad,Delivered,2024-04-14 06:00:00,2024-04-14 09:00:00,2024-04-14 19:00:00,2024-04-16 19:00:00,Ecom Express,,,,,,6.0,3.0,10.0,2,,False,
ORD1970,2024-03-03,3472,138.22,COD,Bangalore,Delivered,2024-03-03 03:00:00,2024-03-03 05:00:00,2024-03-03 08:00:00,2024-03-05 08:00:00,BlueDart,,,,,,3.0,2.0,3.0,2,,False,
ORD1971,2024-01-24,4046,26.48,UPI,Mumbai,Delivered,2024-01-24 06:00:00,2024-01-24 09:00:00,2024-01-24 14:00:00,2024-01-27 14:00:00,BlueDart,,,,,,6.0,3.0,5.0,3,,False,
ORD1972,2024-05-08,1707,293.76,Wallet,Mumbai,Delivered,2024-05-08 04:00:00,2024-05-08 08:00:00,2024-05-08 12:00:00,2024-05-11 12:00:00,BlueDart,,,,,,4.0,4.0,4.0,3,,False,
ORD1973,2024-05-06,2804,180.65,COD,Bangalore,Delayed,2024-05-06 01:00:00,2024-05-06 05:00:00,2024-05-06 11:00:00,2024-05-10 11:00:00,Delhivery,,,,,,1.0,4.0,6.0,4,,True,
ORD1974,2024-06-11,4713,171.52,COD,Bangalore,Delayed,2024-06-11 05:00:00,2024-06-11 08:00:00,2024-06-11 10:00:00,2024-06-15 10:00:00,BlueDart,,,,,,5.0,3.0,2.0,4,,True,
ORD1975,2024-04-03,3564,200.18,Wallet,Mumbai,Delayed,2024-04-03 01:00:00,2024-04-03 05:00:00,2024-04-03 07:00:00,2024-04-09 07:00:00,Delhivery,,,,,,1.0,4.0,2.0,6,,True,
ORD1976,2024-01-29,3475,154.14,Wallet,Hyderabad,Delivered,2024-01-29 01:00:00,2024-01-29 04:00:00,2024-01-29 10:00:00,2024-02-01 10:00:00,Ecom Express,,,,,,1.0,3.0,6.0,3,,False,
ORD1977,2024-01-21,4610,19.3,Wallet,Mumbai,Delivered,2024-01-21 04:00:00,2024-01-21 05:00:00,2024-01-21 12:00:00,2024-01-23 12:00:00,Delhivery,,,,,,4.0,1.0,7.0,2,,False,
ORD1978,2024-06-26,5255,187.57,Wallet,Mumbai,Delivered,2024-06-26 04:00:00,2024-06-26 07:00:00,2024-06-26 16:00:00,2024-06-29 16:00:00,Delhivery,,,,,,4.0,3.0,9.0,3,,False,
ORD1979,2024-03-29,3823,217.69,Wallet,Delhi,Delivered,2024-03-29 05:00:00,2024-03-29 09:00:00,2024-03-29 15:00:00,2024-04-01 15:00:00,Delhivery,TKT716,Wrong Item,2024-05-22,2024-05-22 11:00:00,Closed,5.0,4.0,6.0,3,11.0,False,11.0
ORD1980,2024-03-26,2735,130.86,Credit Card,Hyderabad,Delivered,2024-03-26 04:00:00,2024-03-26 08:00:00,2024-03-26 16:00:00,2024-03-28 16:00:00,Ecom Express,,,,,,4.0,4.0,8.0,2,,False,
ORD1981,2024-04-19,2585,229.62,Credit Card,Bangalore,Delayed,2024-04-19 06:00:00,2024-04-19 07:00:00,2024-04-19 10:00:00,2024-04-25 10:00:00,BlueDart,TKT960,Damaged Item,2024-02-17,2024-02-19 17:00:00,Closed,6.0,1.0,3.0,6,65.0,True,65.0
ORD1981,2024-04-19,2585,229.62,Credit Card,Bangalore,Delayed,2024-04-19 06:00:00,2024-04-19 07:00:00,2024-04-19 10:00:00,2024-04-25 10:00:00,BlueDart,TKT2110,Late Delivery,2024-03-15,2024-03-17 03:00:00,Closed,6.0,1.0,3.0,6,51.0,True,35.699999999999996
ORD1982,2024-03-12,1066,75.83,Wallet,Mumbai,Delivered,2024-03-12 04:00:00,2024-03-12 07:00:00,2024-03-12 11:00:00,2024-03-15 11:00:00,Delhivery,,,,,,4.0,3.0,4.0,3,,False,
ORD1983,2024-06-22,4061,74.17,Wallet,Hyderabad,Delayed,2024-06-22 03:00:00,2024-06-22 05:00:00,2024-06-22 15:00:00,2024-06-26 15:00:00,Ecom Express,,,,,,3.0,2.0,10.0,4,,True,
ORD1984,2024-06-13,3428,56.81,Wallet,Bangalore,Delivered,2024-06-13 05:00:00,2024-06-13 09:00:00,2024-06-13 14:00:00,2024-06-16 14:00:00,BlueDart,,,,,,5.0,4.0,5.0,3,,False,
ORD1985,2024-06-28,5153,117.88,Wallet,Delhi,Delivered,2024-06-28 02:00:00,2024-06-28 03:00:00,2024-06-28 13:00:00,2024-06-29 13:00:00,Delhivery,TKT1774,Late Delivery,2024-04-11,2024-04-11 06:00:00,Closed,2.0,1.0,10.0,1,6.0,False,4.199999999999999
ORD1986,2024-03-05,1341,255.63,UPI,Delhi,Delivered,2024-03-05 02:00:00,2024-03-05 06:00:00,2024-03-05 09:00:00,2024-03-08 09:00:00,BlueDart,,,,,,2.0,4.0,3.0,3,,False,
ORD1987,2024-03-24,3774,250.09,UPI,Hyderabad,Delayed,2024-03-24 06:00:00,2024-03-24 08:00:00,2024-03-24 13:00:00,2024-03-28 13:00:00,Ecom Express,,,,,,6.0,2.0,5.0,4,,True,
ORD1988,2024-03-27,3817,121.02,Wallet,Mumbai,Delayed,2024-03-27 02:00:00,2024-03-27 06:00:00,2024-03-27 08:00:00,2024-04-03 08:00:00,BlueDart,,,,,,2.0,4.0,2.0,7,,True,
ORD1989,2024-02-26,3661,180.84,Wallet,Bangalore,Delivered,2024-02-26 01:00:00,2024-02-26 04:00:00,2024-02-26 07:00:00,2024-02-29 07:00:00,Ecom Express,,,,,,1.0,3.0,3.0,3,,False,
ORD1990,2024-01-29,2232,219.04,COD,Hyderabad,Delivered,2024-01-29 03:00:00,2024-01-29 05:00:00,2024-01-29 12:00:00,2024-02-01 12:00:00,Delhivery,,,,,,3.0,2.0,7.0,3,,False,
ORD1991,2024-04-11,4874,79.95,Wallet,Delhi,Delayed,2024-04-11 06:00:00,2024-04-11 09:00:00,2024-04-11 13:00:00,2024-04-17 13:00:00,Ecom Express,,,,,,6.0,3.0,4.0,6,,True,
ORD1992,2024-06-06,3401,58.76,Wallet,Bangalore,Delivered,2024-06-06 06:00:00,2024-06-06 09:00:00,2024-06-06 15:00:00,2024-06-08 15:00:00,Ecom Express,,,,,,6.0,3.0,6.0,2,,False,
ORD1993,2024-03-25,2494,291.91,Credit Card,Bangalore,Delivered,2024-03-25 05:00:00,2024-03-25 06:00:00,2024-03-25 13:00:00,2024-03-27 13:00:00,Ecom Express,TKT92,Refund,2024-02-29,2024-02-29 21:00:00,Closed,5.0,1.0,7.0,2,21.0,False,12.6
ORD1994,2024-01-29,5211,189.09,UPI,Mumbai,Delivered,2024-01-29 03:00:00,2024-01-29 06:00:00,2024-01-29 16:00:00,2024-01-31 16:00:00,BlueDart,,,,,,3.0,3.0,10.0,2,,False,
ORD1995,2024-05-14,1661,294.61,Wallet,Delhi,Delivered,2024-05-14 05:00:00,2024-05-14 06:00:00,2024-05-14 08:00:00,2024-05-16 08:00:00,Ecom Express,,,,,,5.0,1.0,2.0,2,,False,
ORD1996,2024-06-25,4883,107.95,UPI,Delhi,Delivered,2024-06-25 02:00:00,2024-06-25 06:00:00,2024-06-25 08:00:00,2024-06-28 08:00:00,Ecom Express,,,,,,2.0,4.0,2.0,3,,False,
ORD1997,2024-06-09,4619,213.88,UPI,Delhi,Delayed,2024-06-09 06:00:00,2024-06-09 07:00:00,2024-06-09 11:00:00,2024-06-16 11:00:00,Delhivery,TKT901,Late Delivery,2024-04-13,2024-04-13 10:00:00,Closed,6.0,1.0,4.0,7,10.0,True,7.0
ORD1998,2024-03-24,2868,74.56,COD,Bangalore,Delivered,2024-03-24 04:00:00,2024-03-24 05:00:00,2024-03-24 08:00:00,2024-03-25 08:00:00,Delhivery,,,,,,4.0,1.0,3.0,1,,False,
ORD1999,2024-05-17,3334,85.75,UPI,Delhi,Delivered,2024-05-17 06:00:00,2024-05-17 08:00:00,2024-05-17 17:00:00,2024-05-18 17:00:00,Delhivery,,,,,,6.0,2.0,9.0,1,,False,
ORD2000,2024-06-18,4374,158.45,UPI,Hyderabad,Delivered,2024-06-18 01:00:00,2024-06-18 04:00:00,2024-06-18 11:00:00,2024-06-20 11:00:00,Delhivery,,,,,,1.0,3.0,7.0,2,,False,
ORD2001,2024-01-19,2016,102.69,Wallet,Delhi,Delivered,2024-01-19 03:00:00,2024-01-19 07:00:00,2024-01-19 10:00:00,2024-01-20 10:00:00,Ecom Express,,,,,,3.0,4.0,3.0,1,,False,
